"","logFC","logCPM","F","PValue","FDR"
"FBgn0030985",2.39308960737003,0.702028537947768,3.43059407458757,0.116334232861335,0.320832366245401
"FBgn0053510",-1.04625538476285,2.84083038021589,3.42887324810386,0.11640748435758,0.320975096757714
"FBgn0038718",-0.765355523630772,5.55889499271059,3.4220746201614,0.116697518332422,0.321707596068845
"FBgn0032690",-2.22683766145865,3.24002488352795,3.42163678852488,0.116716231190472,0.321707596068845
"FBgn0029818",-0.64210856119028,3.59448015366268,3.4207031807529,0.116756147482302,0.321732091104277
"FBgn0011236",-0.924009827145644,3.8795654032275,3.42042104566542,0.116768213896864,0.321732091104277
"FBgn0034223",-1.32982408131839,2.14650704553056,3.41416008044292,0.117036434240776,0.322411623551481
"FBgn0039920",0.745252682082694,4.35490550805454,3.41359454175166,0.117060704450419,0.322418996153699
"FBgn0086785",-2.16888613807276,2.51191042092106,3.41261153673985,0.117102907091777,0.322475748024221
"FBgn0027509",-1.20669333782758,3.24098067190422,3.40985976067321,0.117221160487239,0.322741867459888
"FBgn0262126",-0.543315865278827,5.65774828796084,3.4092473562401,0.117247500390126,0.322754872478792
"FBgn0015320",-0.834003409703754,4.38085788587059,3.40758392101816,0.117319087649536,0.32289240510511
"FBgn0263593",0.536735225446158,5.63906861637629,3.40617465842138,0.117379784303897,0.322999918806025
"FBgn0000183",0.490217051621123,5.52049890645223,3.40436079078636,0.1174579719792,0.323155514947749
"FBgn0001987",0.61344166064169,4.29997823732117,3.40135930038473,0.117587513064236,0.323377133848102
"FBgn0043575",2.91912153677781,4.98714241123683,3.40112236471867,0.117597747473335,0.323377133848102
"FBgn0050151",0.721586614367341,3.2913019901704,3.4009892349446,0.117603498546326,0.323377133848102
"FBgn0003512",-1.17279265298847,2.28227156834489,3.39924650481392,0.117678819095288,0.323524663581614
"FBgn0035253",0.685458828611231,4.68224998629007,3.39177045226522,0.118002701017742,0.324262517941331
"FBgn0035359",0.877385194964838,6.48110678163712,3.39167196664166,0.118006975999724,0.324262517941331
"FBgn0032646",-0.660494597533695,4.80155928313411,3.39154797698886,0.118012358347947,0.324262517941331
"FBgn0051538",-1.62575419117661,2.80589727879501,3.39028511780844,0.118067198228992,0.324297014067909
"FBgn0034743",0.751657106900224,9.30919259350661,3.39025855012216,0.118068352318877,0.324297014067909
"FBgn0037387",1.65055228814426,2.8552370420611,3.38965279624502,0.118094670319323,0.324309641813099
"FBgn0052350",-1.0473819154228,3.26564880147575,3.38785483586882,0.118172834168251,0.32446461694854
"FBgn0037999",-0.80777366401933,3.16746099368041,3.38665753372167,0.118224925443222,0.324533555752025
"FBgn0036769",0.931441400699068,3.21274576366481,3.38627871732682,0.118241413387651,0.324533555752025
"FBgn0038327",-0.835631208408967,3.04423458039111,3.3831089856736,0.118379501992151,0.32481886074345
"FBgn0040080",0.984516030613874,3.59567905976783,3.38289410290013,0.118388871486562,0.32481886074345
"FBgn0036553",0.647508584262379,4.47705702638589,3.37798291453481,0.118603296734292,0.325347386283246
"FBgn0086519",-1.34064397216517,11.0494325677312,3.37741716592765,0.118628032587164,0.32535546556924
"FBgn0038080",0.784966134748398,3.29747342978305,3.37239527570092,0.118847918641324,0.325875729305909
"FBgn0035168",-3.31476312701613,2.18863083397511,3.37208832575697,0.118861377121424,0.325875729305909
"FBgn0010602",-0.591197290482561,5.20315269143866,3.37012409870441,0.11894755090926,0.325951803341549
"FBgn0260970",-0.664025827137353,5.26542723975996,3.37005734605566,0.118950480993164,0.325951803341549
"FBgn0033853",0.844869511265902,4.70427597033702,3.3699631394942,0.118954616328987,0.325951803341549
"FBgn0030300",1.0356561167279,2.51079590785525,3.36844321780532,0.119021363391502,0.326074858128169
"FBgn0265044",1.61719158125131,0.928318952113609,3.36671825372539,0.119097178462227,0.326170559197434
"FBgn0264908",-1.09104641360116,2.66944657897596,3.36665440883869,0.11909998585121,0.326170559197434
"FBgn0037090",1.22312907472005,3.07812515349879,3.35989390897854,0.119397784460642,0.326926154370411
"FBgn0267786",-3.80519660091697,-1.09353555583049,3.35692797343573,0.119528762769789,0.327224781246006
"FBgn0263200",-0.538381245761289,5.3663681293681,3.35252913286213,0.119723390603518,0.327697515142278
"FBgn0261503",1.19067415630692,2.21230620104739,3.35137615023906,0.119774478100507,0.327777260358994
"FBgn0037670",1.50178229074354,2.92355836134287,3.35080647806184,0.11979973098144,0.327786289771648
"FBgn0263780",1.75264324938631,1.15080012653433,3.350023607293,0.119834446878433,0.327821203067404
"FBgn0036314",-1.23516391254993,3.61375513510781,3.34830859243784,0.119910547410606,0.327969295363208
"FBgn0033865",-1.01756122859237,2.70369606850232,3.34319290365159,0.120137949316619,0.328531084477371
"FBgn0038803",0.948669228060366,3.28442450675459,3.33592049021144,0.12046226379712,0.329345352159978
"FBgn0033844",-0.515693871704758,5.11397650700991,3.33552741272643,0.120479828109155,0.329345352159978
"FBgn0262742",0.694848112503236,5.2030381264933,3.33501999295594,0.120502507013774,0.329347049647201
"FBgn0025631",0.920516992595737,4.01065956250439,3.33446364045561,0.120527379826548,0.329354741616066
"FBgn0011207",-0.552400933481743,4.08005195475951,3.33210025080616,0.120633120018753,0.329583369624887
"FBgn0266569",1.08276809710265,4.2116252990587,3.32864881435366,0.12078777428035,0.329945528316851
"FBgn0015520",-3.19589743527382,3.48773402254731,3.32782471659879,0.120824742122377,0.329986139496838
"FBgn0027590",0.692950129875927,7.460447106926,3.32508821862563,0.120947611389545,0.33026129949841
"FBgn0267126",2.23725733455411,0.8532982793127,3.32445923835649,0.120975877488702,0.330278081328178
"FBgn0038499",-1.11104030499785,2.36753244932159,3.32310215616141,0.121036895741501,0.330281836997376
"FBgn0259735",-0.534331412144799,5.38531450380999,3.32296457621528,0.121043084134757,0.330281836997376
"FBgn0033222",1.57619500921613,3.05376238739106,3.32295277974815,0.12104361476456,0.330281836997376
"FBgn0052602",-0.905483416075752,5.64371125962858,3.32048664871092,0.12115461818626,0.330481352720268
"FBgn0037700",-0.590271399432992,3.8412317928142,3.32034491190005,0.121161002263127,0.330481352720268
"FBgn0053459",-1.21297115355107,2.84375949233874,3.31893858911751,0.121224371106932,0.330593805479015
"FBgn0025637",0.675206795405055,6.74510642177435,3.31135461969473,0.121566907122908,0.331467401433919
"FBgn0037705",0.714543764642856,5.1934048307831,3.31038926686167,0.121610605434922,0.331526008718061
"FBgn0028429",-0.666917423298322,4.18621773499329,3.30813821549446,0.121712588687428,0.331743457775098
"FBgn0260049",-0.595842933109297,6.40004151425346,3.30674572815804,0.121775735014699,0.33185499169638
"FBgn0028500",-0.606430897193639,3.67347838575805,3.30567075909568,0.121824514008756,0.331927339172397
"FBgn0030364",0.663176618165769,4.23603800412059,3.30436933796508,0.121883605437225,0.332027752742784
"FBgn0050048",-1.32530705506252,1.93054473897116,3.30369151218776,0.121914398254387,0.33205105442106
"FBgn0000163",-0.558262186739487,6.75177178868179,3.30280251600929,0.121954800839678,0.332100516384687
"FBgn0024956",-1.18123557615642,2.56106931311719,3.29544401202102,0.122289948390779,0.332952447013626
"FBgn0037218",-0.560647162335354,4.65624062004069,3.29392247318962,0.122359409019641,0.33302000720959
"FBgn0010453",1.08355460868345,2.41361799995132,3.29351314301059,0.122378105033582,0.33302000720959
"FBgn0022786",-1.2092222571036,2.2494088974873,3.29299763325277,0.122401656467011,0.33302000720959
"FBgn0031563",0.941386282637851,3.30129759692768,3.29294681956634,0.122403978271129,0.33302000720959
"FBgn0025800",0.499607276290876,5.83156692319974,3.29166784938844,0.122462437970953,0.333118356958334
"FBgn0038194",1.34193307668493,4.12610994156205,3.28991196500558,0.12254276050508,0.333223652121091
"FBgn0262869",-2.68789785874017,2.25976781749031,3.28949625298968,0.122561787981286,0.333223652121091
"FBgn0030272",1.42476215704241,2.14645495518649,3.28935837344691,0.122568099755477,0.333223652121091
"FBgn0032705",-2.564418469635,1.37535054567625,3.28869238174343,0.122598593583208,0.33324587671416
"FBgn0034740",-2.76682277660203,2.82011771716364,3.28778714521024,0.122640058811818,0.333297910105435
"FBgn0016694",0.590838742312835,6.96627141075262,3.28574259388046,0.12273378390766,0.333491924936354
"FBgn0035679",-0.910326918864892,5.97262296753637,3.28433771493221,0.122798243806708,0.333606364315494
"FBgn0034689",-3.14739269981008,2.95061206877652,3.2814154390761,0.122932478554121,0.333910285117625
"FBgn0265191",-0.740391798066235,8.35925971283915,3.27943601501163,0.12302352043228,0.334059956677337
"FBgn0050187",-0.655823852769757,3.98746274496822,3.27924461272595,0.123032328830532,0.334059956677337
"FBgn0052262",-1.29997052162747,2.21497746183462,3.27681130584893,0.123144387648001,0.334303427631329
"FBgn0036082",-1.52363143705644,2.19217012483875,3.27610893020104,0.123176760145339,0.334330522764963
"FBgn0030060",0.680917239224477,4.24236164145875,3.27374201775831,0.123285939153688,0.334566040985772
"FBgn0020556",1.47006251799247,1.73626902289044,3.27210992626897,0.12336130208749,0.334709722236654
"FBgn0028663",1.08960493956486,7.52764556098506,3.26908542973838,0.123501131338015,0.335028232559575
"FBgn0032782",1.27503613695465,3.34813992381348,3.26737024991884,0.123580526832071,0.335182715009927
"FBgn0003218",0.790469548764283,3.75130294715113,3.25956882881908,0.123942559537838,0.336103588169172
"FBgn0040211",1.03541321692749,3.24481379702909,3.25813411471372,0.124009300944138,0.336223510513332
"FBgn0034416",-2.89494333392276,3.0904227722889,3.25268801970205,0.124263107502552,0.336850482592702
"FBgn0000639",1.32455264635265,2.39282896385929,3.24727064781403,0.124516299777188,0.337395762674645
"FBgn0035528",0.882686995263979,4.65913316363047,3.24716526681126,0.124521232161219,0.337395762674645
"FBgn0038705",1.62321395949458,0.972244021429204,3.2469341491945,0.124532050639607,0.337395762674645
"FBgn0267276",-1.10613033700834,7.47985809932529,3.24298794723242,0.12471697388498,0.337740408591382
"FBgn0011230",-0.771382181330308,6.94121218766913,3.24287487474789,0.124722278264882,0.337740408591382
"FBgn0019890",0.517612503327486,4.63540331718998,3.24245246760252,0.12474209674629,0.337740408591382
"FBgn0000259",0.498669918799787,6.25460536690445,3.24228960678626,0.124749739024946,0.337740408591382
"FBgn0264889",2.16653887678057,0.50838398808671,3.24040867168773,0.124838049983424,0.337918224130257
"FBgn0264341",1.84009990328359,2.52152741082645,3.23908147440482,0.124900415487771,0.338025757413071
"FBgn0262512",1.08167547574343,7.13367932391528,3.23203826800174,0.125232111908867,0.338862026624012
"FBgn0014029",0.541886220111332,4.09359688167783,3.2286007682102,0.125394448776829,0.3391710634551
"FBgn0000228",0.761615321711033,4.11633580306384,3.2285198750704,0.125398272536988,0.3391710634551
"FBgn0259143",0.600995645978901,5.52357226675756,3.22817726433821,0.125414469314554,0.3391710634551
"FBgn0035001",-0.528505227161173,5.82981715474081,3.22617547296872,0.125509161934362,0.339365682151748
"FBgn0043825",-2.73555112426112,-0.433409949279286,3.22535011615297,0.125548233811068,0.339409864029162
"FBgn0031659",-0.690028701856892,3.55224984484605,3.22331825338181,0.125644493775628,0.339608605460517
"FBgn0037549",-0.935488106736348,3.95614056119768,3.22278769582922,0.125669646134311,0.339615110666315
"FBgn0010747",-0.884686443155318,5.33287398480408,3.22128940139433,0.125740714601614,0.339745676749313
"FBgn0032729",-0.547803984315474,5.95115410410935,3.21967530723004,0.125817338989268,0.339891204713002
"FBgn0031312",0.918710791926378,3.74979656766099,3.21796950896065,0.125898388086587,0.340048631063826
"FBgn0013770",0.888372865577716,6.70517533092815,3.21720687607069,0.125934647468314,0.340085046364513
"FBgn0033644",-1.02592579901977,2.49052945925868,3.21365475338173,0.126103726639829,0.340480061927539
"FBgn0034897",0.60547699345794,4.78247535502327,3.2129916695943,0.12613532440703,0.340503801974573
"FBgn0040334",1.11169725373351,2.45106994981722,3.20999928645185,0.126278058189128,0.34072231473894
"FBgn0260936",-0.546983026406093,4.9487578148724,3.20987614232643,0.126283936906541,0.34072231473894
"FBgn0041194",-1.2794755328014,2.63964671730972,3.2095849114521,0.126297841365834,0.34072231473894
"FBgn0030658",-0.533437198237586,4.41955843689657,3.20938161324555,0.126307548863441,0.34072231473894
"FBgn0037165",-3.53966750412547,2.00301022943115,3.20864988063639,0.126342497805935,0.340755027951664
"FBgn0035247",-1.05506772942409,2.50395173530839,3.20286475685857,0.126619285416453,0.341439868259537
"FBgn0052843",1.0036313998405,3.20425316337162,3.2005850904037,0.126728589523827,0.341672909024965
"FBgn0032048",2.3203822667401,2.77302667287887,3.19964655206427,0.126773628550948,0.34173263186391
"FBgn0052479",-0.731057899878703,5.75500990222518,3.19828994980457,0.126838769603767,0.341846510641487
"FBgn0260026",1.4455924878954,4.18197580765683,3.19736765393556,0.126883083089851,0.341904225521489
"FBgn0030890",0.703213770356744,4.78156566557826,3.1940396129282,0.127043166318531,0.342273821057738
"FBgn0039491",-2.45206814383359,1.18081891736187,3.19264488119179,0.12711033921354,0.342371587780349
"FBgn0036257",0.744100840979578,4.92427594302465,3.19233406941892,0.127125315293969,0.342371587780349
"FBgn0086604",-3.3889043123303,1.04550892625067,3.19089635613389,0.127194622012776,0.342490777640767
"FBgn0262647",-0.837665780875845,3.46900289901924,3.19046455439954,0.127215447913448,0.342490777640767
"FBgn0053494",0.785734765459233,4.82805632191462,3.18776043203209,0.127345977456334,0.342780383883273
"FBgn0051029",-3.0087301784799,2.55089842649471,3.18603719906993,0.127429257150615,0.342942725038903
"FBgn0004915",-0.980120672914971,3.16089971607971,3.18490435849249,0.127484046323888,0.343028346668224
"FBgn0030997",-1.48974619477374,1.49579974234101,3.18394456732932,0.127530491984749,0.34303708975964
"FBgn0011740",-3.04369318500357,2.98475585834747,3.18359132117742,0.127547592058523,0.34303708975964
"FBgn0032945",-0.912118865866585,2.67122856441744,3.18322448216285,0.127565353553241,0.34303708975964
"FBgn0040001",1.43305295075878,3.90259044476724,3.18293865761675,0.127579194925677,0.34303708975964
"FBgn0029113",-1.18720564380595,4.03957893131595,3.18199754463922,0.127624784297219,0.343097885189373
"FBgn0026259",-0.568609286195084,5.86485185726707,3.1802106847195,0.127711406375721,0.343268948442104
"FBgn0024362",0.555914162911889,5.06385494820633,3.17764241102664,0.127836054122536,0.343542138967528
"FBgn0032430",-2.6349995527303,2.46194357479217,3.1749826738502,0.12796532132101,0.343827643088718
"FBgn0011291",1.11641846090678,2.36169225540748,3.17428003259915,0.127999501427515,0.343857602701373
"FBgn0051374",-0.823515234106273,4.75435540325934,3.17329012628816,0.128047677381822,0.343925143189061
"FBgn0028968",-1.00933938224397,5.13129056456207,3.17061488515147,0.128178001482646,0.344213262614637
"FBgn0032689",0.456382993756748,4.83669683472237,3.16958944243079,0.128228005276754,0.344285622511638
"FBgn0026438",-3.18626586366296,1.11939277119268,3.15545505308094,0.128920046614846,0.346076033743057
"FBgn0259785",-0.635645777432796,4.69108734390829,3.15502480481373,0.128941194542404,0.346076033743057
"FBgn0052428",0.480372361038923,4.33938559535421,3.15236884167104,0.129071850805064,0.346364450821424
"FBgn0034087",-0.692675865189808,5.89468489351191,3.1514324059199,0.129117961818166,0.346425927746097
"FBgn0037420",1.14481593295464,10.0145152145711,3.14929534901342,0.129223279422755,0.346630913372462
"FBgn0033437",1.91271561561867,3.28961821874443,3.14894018945,0.129240793968555,0.346630913372462
"FBgn0031209",1.60654553945329,0.730998714944149,3.14806852216982,0.12928379403685,0.346657548908767
"FBgn0038369",0.523733944897274,4.52440844407692,3.14779766807829,0.12929715959232,0.346657548908767
"FBgn0028546",-0.747626935071371,5.09019559919869,3.14630452840525,0.12937087491421,0.346724068725009
"FBgn0004574",0.470618702613325,4.66509952298605,3.14609045492415,0.129381448427136,0.346724068725009
"FBgn0039914",0.709003999284843,4.94931325311032,3.14548412726108,0.129411402750144,0.346724068725009
"FBgn0036953",1.52792860359817,5.90162007575822,3.14541421296344,0.129414857344081,0.346724068725009
"FBgn0016650",-1.25963133355618,2.28936672231018,3.14267724567251,0.129550197957657,0.346965095479049
"FBgn0264987",1.34387348662916,1.7733801360445,3.14245028851627,0.12956142972883,0.346965095479049
"FBgn0031479",-2.64658198725911,2.64472020203811,3.14218552219675,0.129574534350759,0.346965095479049
"FBgn0035978",-0.850587900625085,6.38095689580099,3.13929968827582,0.12971748987102,0.347285608976906
"FBgn0025109",-3.15115683374094,2.16084877220944,3.13809294440117,0.129777334137075,0.34738353818585
"FBgn0035122",0.554597179165995,4.17836257233145,3.13625013520014,0.129868796841074,0.347504145983469
"FBgn0028573",-1.72786022306136,7.46128110142593,3.1362472637714,0.129868939427216,0.347504145983469
"FBgn0040529",0.634463095652734,8.50327720079767,3.13517205858108,0.129922346233214,0.347559306888676
"FBgn0000299",-1.12635459122684,9.795707061806,3.13489507214994,0.129936109507239,0.347559306888676
"FBgn0030223",1.63192065726405,1.02181070598363,3.13268862895606,0.13004581953032,0.347790458786891
"FBgn0041702",1.02266555979163,2.38744445717867,3.13108687384326,0.130125544594671,0.347910146015115
"FBgn0039233",1.12948065557835,2.8890887672716,3.13085331548389,0.13013717537301,0.347910146015115
"FBgn0039159",-3.17167127129229,1.77428670017078,3.12620099542425,0.130369157549563,0.348467936156914
"FBgn0261554",0.478413216444418,4.95401911205908,3.12120858285372,0.13061874596586,0.349072578488679
"FBgn0035157",-2.35740960605983,1.27414500419867,3.11892984193714,0.130732891907966,0.349315105418368
"FBgn0085426",0.835607736944592,3.44676475621778,3.11834684541327,0.130762117735439,0.3493306816797
"FBgn0260938",0.532688940848616,4.82916291732516,3.11719248936923,0.130820013164287,0.349422829437561
"FBgn0033701",-3.34592322617995,-1.44875865935419,3.11585332802637,0.13088722251848,0.349539817460817
"FBgn0028394",0.58239885884465,3.86408824808556,3.1151366333407,0.130923211706995,0.349573403790619
"FBgn0262517",-0.550188307766741,4.30344752692215,3.11456393839343,0.130951979889869,0.349587701007622
"FBgn0260959",-0.626070554616984,3.65952696738022,3.10663664166229,0.131351107598904,0.35058980583603
"FBgn0039737",0.588220482767906,7.97208287082843,3.10582957313668,0.131391838335142,0.35058980583603
"FBgn0032397",-0.767339901382781,4.19188960557385,3.10571147171327,0.131397800111072,0.35058980583603
"FBgn0260446",-1.13212051986611,2.24384925566275,3.10495365165487,0.13143606403577,0.350629242829744
"FBgn0036576",0.513363408663593,4.59513274745432,3.10434153263647,0.131466982665128,0.350649074343162
"FBgn0086679",-0.659792965200407,3.74165928202044,3.10329792613466,0.131519719697387,0.350727082479314
"FBgn0001234",1.05200052380726,11.8308704382286,3.10212687601069,0.13157893236949,0.350810015697704
"FBgn0040832",0.757809706123544,4.68081936050063,3.10175369297125,0.131597809786541,0.350810015697704
"FBgn0053554",-0.922607144289828,5.39787867272909,3.10028577077116,0.131672101462865,0.350945402881478
"FBgn0035209",-3.06722394934232,0.319752293333555,3.09829821652317,0.131772785918926,0.351151073809653
"FBgn0050344",0.770600391104102,3.53033511950823,3.09610063987192,0.13188423583383,0.351385354253198
"FBgn0026262",-0.62697230853998,4.85609479620233,3.09520190128494,0.131929853533587,0.351444182535235
"FBgn0265081",1.99204469427864,1.63885483841094,3.09389610438772,0.131996172092376,0.351558124422274
"FBgn0262952",0.938028446743492,10.3894527821943,3.09164132893708,0.132110797768784,0.351800663721369
"FBgn0037822",-0.531120791454923,4.07109553624138,3.09043161984621,0.132172353357657,0.351901820253777
"FBgn0030660",-2.20593395699925,2.2936712756201,3.08880170414202,0.132255354901345,0.352060029244426
"FBgn0051102",1.00871620256048,2.75461887278343,3.08721715847593,0.132336116425679,0.352212220027062
"FBgn0259857",-2.78079618604167,4.82856611089943,3.08515753382973,0.13244119576193,0.352429066818994
"FBgn0033713",-2.99706431990954,2.56198832176002,3.0829864140942,0.132552090720773,0.352609296772163
"FBgn0264077",-3.21305365298012,1.65516939601833,3.08290684901725,0.132556157175149,0.352609296772163
"FBgn0026149",-1.43737997811933,2.58776015597259,3.08238636669892,0.132582762598331,0.352617247658652
"FBgn0267763",-2.4598981391767,-0.85148613899276,3.08027358636186,0.132690838579951,0.352818019027354
"FBgn0266239",1.50151790648321,0.435307842207927,3.07998692847687,0.132705511677558,0.352818019027354
"FBgn0250843",-0.513156167099544,5.53626953784682,3.07948514237211,0.132731202001806,0.352823496010143
"FBgn0035707",-1.20278978241744,3.68401555898254,3.07871408120668,0.132770692262637,0.352865647236281
"FBgn0030510",0.966588274782461,3.31633716668597,3.07767832714758,0.132823764949993,0.352943875150087
"FBgn0261373",0.769289348771129,2.93824294745059,3.07714464536402,0.132851122807152,0.352953757052239
"FBgn0026737",-3.15170231501636,1.75121196528267,3.07554413997901,0.132933216318724,0.353109029150483
"FBgn0033607",-1.88691927038357,2.52972350328254,3.07205855527932,0.133112247261045,0.353493284639573
"FBgn0036519",-1.21386639979953,2.27854134059611,3.07180613959491,0.133125225338445,0.353493284639573
"FBgn0039091",2.36415049043511,6.49593204044286,3.07038967868395,0.133198086461105,0.353569309415452
"FBgn0034510",2.02379025219314,0.678475188009214,3.07032885096463,0.13320121662728,0.353569309415452
"FBgn0259163",0.557313769418112,4.55496988336749,3.06800341246044,0.13332096037752,0.353824255136287
"FBgn0034419",-0.775033863180104,4.01550005226429,3.06676037917739,0.133385030077722,0.353904728092908
"FBgn0035206",-0.992768095943564,5.74557388970261,3.06649550805187,0.133398687945006,0.353904728092908
"FBgn0262601",-0.636313291462432,4.02966091274823,3.06519937871285,0.133465550239568,0.354019209562442
"FBgn0003430",1.57450147020114,0.677933731901094,3.0612570239038,0.133669211578766,0.354496447261555
"FBgn0030484",1.17230126608912,5.16105596550738,3.06069785681706,0.133698133508115,0.354510181390459
"FBgn0260429",0.844359059670916,3.33273377853012,3.05812161590329,0.133831498999283,0.354759023483886
"FBgn0023130",1.30756232185776,1.87493408103169,3.05787583390186,0.133844232308725,0.354759023483886
"FBgn0036857",0.608370971269056,5.56052585358057,3.05750861314352,0.133863260217548,0.354759023483886
"FBgn0262853",0.79115280150397,3.1836730887305,3.05671969101115,0.133904151898036,0.354804417389453
"FBgn0030717",-0.810265302297452,3.30632380454471,3.05426758365162,0.13403136282051,0.355078473788686
"FBgn0035753",0.693507421479881,9.41983284087405,3.05267186917785,0.134114237126727,0.35518400056624
"FBgn0038966",1.17398609860576,2.89720190626043,3.05245624704406,0.134125441119329,0.35518400056624
"FBgn0032706",1.61472515923029,2.14865845950772,3.05212682082766,0.134142561060413,0.35518400056624
"FBgn0039013",1.27013437489199,2.27420832267117,3.05150132667453,0.134175075824588,0.355207102329242
"FBgn0264305",-2.62417901282689,2.84373450349392,3.05007515205878,0.134249253532435,0.355340472344049
"FBgn0034050",1.04581919273238,2.38291188032266,3.0490437244289,0.134302935819133,0.355419555958078
"FBgn0035997",0.559569455280152,3.83120627645257,3.04706910669928,0.134405792378714,0.355628723375257
"FBgn0038853",-0.773689950803462,3.28353531094923,3.04189304961747,0.134675937458654,0.356189332830581
"FBgn0032401",-1.66138677855575,1.38026042458138,3.04184686236264,0.134678351475273,0.356189332830581
"FBgn0051909",-3.41330685647813,2.29682024210495,3.04113828517714,0.134715393519657,0.356189332830581
"FBgn0027084",-0.5353844558692,5.20457302621366,3.04079549657188,0.134733318516201,0.356189332830581
"FBgn0262366",0.807708651609939,3.20291323645609,3.04072612000475,0.134736946743495,0.356189332830581
"FBgn0031682",-0.630302257285798,4.3370406024943,3.03997062491204,0.134776466235624,0.356230734176685
"FBgn0023091",1.36655309403714,2.47876582204735,3.03806399710928,0.134876273477135,0.356431440581789
"FBgn0000278",3.63528650035273,0.758820241054504,3.03218360036695,0.135184754838606,0.357167740563789
"FBgn0085407",-1.35699173815743,2.38401438930989,3.03184139631773,0.13520273723572,0.357167740563789
"FBgn0028572",0.798791992384214,2.98107079686322,3.03125171382445,0.135233732232178,0.357186424192225
"FBgn0026147",-0.80186376056172,4.25442685841062,3.0302262478979,0.135287656822727,0.357200337931429
"FBgn0031268",0.963953254719404,4.46303955573895,3.02981222961189,0.135309436754333,0.357200337931429
"FBgn0085377",-0.944433147721529,2.85177183333356,3.02978688308874,0.135310770299388,0.357200337931429
"FBgn0013809",-1.30130882276848,2.17342733831787,3.02797035802025,0.13540639058521,0.357389573595151
"FBgn0025686",1.11889118097518,2.33175756887044,3.02551023738145,0.135536041159264,0.357629384064734
"FBgn0260659",0.469283720641706,4.52328587584065,3.02503474938339,0.135561119992131,0.357629384064734
"FBgn0085279",0.686729798009784,3.75542818295614,3.0246878119103,0.135579422768654,0.357629384064734
"FBgn0035473",-0.572192026880176,5.97753545495431,3.02442940018538,0.135593057611042,0.357629384064734
"FBgn0035483",-0.747119258366016,3.12975558856354,3.02164944289723,0.13573986172889,0.357953351373022
"FBgn0033337",-1.04569318271454,2.98786569441491,3.01736602849615,0.135966499645947,0.358487693133258
"FBgn0037513",-0.927240394036124,5.4998712271018,3.01436673316365,0.136125511918657,0.358843576705062
"FBgn0053349",-3.03762555342285,0.282422123640162,3.01101074457146,0.136303745983287,0.359249996694875
"FBgn0034485",-2.06325539520988,-0.36559743154917,3.00952528410864,0.136382742804587,0.359394763998461
"FBgn0263109",-0.832236298451784,2.96808187116037,3.0075026880584,0.136490408391278,0.359545611187906
"FBgn0036932",0.995131312473303,3.54916119581421,3.00691416328123,0.136521758900833,0.359545611187906
"FBgn0027579",-0.750791729382616,5.53052768643891,3.00684229464998,0.136525588013775,0.359545611187906
"FBgn0052177",0.560270413073997,4.08476708605878,3.00664110545946,0.13653630804604,0.359545611187906
"FBgn0263236",0.93644336711107,2.94566054286749,3.00001042192794,0.136890278606726,0.360414168555287
"FBgn0028695",-0.522613150388952,5.67972732322166,2.99874755761082,0.136957841758818,0.360499209327944
"FBgn0038515",-0.904290283527956,3.94288240538927,2.99850419673266,0.136970866955825,0.360499209327944
"FBgn0032398",-0.507936267030359,4.85023594587204,2.9976699398484,0.13701553144557,0.36055320761611
"FBgn0034534",0.578679673390838,3.92891045005232,2.99617184349177,0.137095788212561,0.360700830625859
"FBgn0034577",0.526394411142815,5.67551396249566,2.99427493895951,0.137197505340775,0.360865806401741
"FBgn0038214",-1.19216697304875,3.26006601292063,2.99410113910636,0.137206830282144,0.360865806401741
"FBgn0037146",0.612374590208766,7.01528633259729,2.99288013743762,0.137272366311668,0.360974586368354
"FBgn0020018",-0.871790646277407,3.39526384494193,2.99126687741699,0.137359024174117,0.361093111670333
"FBgn0036038",-1.12694110849539,2.1532608687654,2.99114065360334,0.137365807667771,0.361093111670333
"FBgn0023527",-1.23268559634096,2.56079031733347,2.98983756563102,0.137435865590563,0.36118157534878
"FBgn0052626",0.64522694482824,5.3810276378378,2.98961491855401,0.137447840809843,0.36118157534878
"FBgn0015010",2.569427394348,5.15180890761644,2.98899811596217,0.137481023634182,0.361205202161177
"FBgn0016081",-0.602849840602301,4.91763843420691,2.98817156557521,0.137525508226985,0.361258508679999
"FBgn0052113",-0.51953812304093,4.55305628200755,2.98672300647611,0.137603518078884,0.361354664658434
"FBgn0052436",-3.05859762176692,2.98987484311422,2.9862239772699,0.137630406969031,0.361354664658434
"FBgn0038282",-3.06914180877512,1.85560549126337,2.9859400992642,0.137645706306002,0.361354664658434
"FBgn0045073",0.473620263020304,4.44294043211351,2.98505109628258,0.137693633814368,0.361354664658434
"FBgn0034468",0.991165169224186,6.25969895302026,2.98486382333703,0.137703732988334,0.361354664658434
"FBgn0015283",-0.469204426503236,5.29052088586088,2.98479725428851,0.137707323146908,0.361354664658434
"FBgn0030433",-0.570805231372999,3.93597561599074,2.98388449770746,0.137756562668092,0.361420354453925
"FBgn0034585",-3.02297154605377,2.35871828278509,2.98186043994894,0.137865841080731,0.361595039535308
"FBgn0026417",1.20761175079192,2.00636721279555,2.98175420724142,0.137871579939355,0.361595039535308
"FBgn0083983",0.745429025033451,3.78916782471049,2.98071421210473,0.137927779932746,0.361600379508604
"FBgn0036488",0.57793987124472,4.79195361182167,2.98047659807311,0.13794062482605,0.361600379508604
