"","AHH0020","AHH0021","AHH0027","AHH0023","AHH0024"
"FBgn0031909",3.98990774976718,4.30682801175169,3.88874631108521,3.76327124447882,5.13988784026325
"FBgn0031910",2.16401776258559,19.5292373636327,10.3294823888201,27.9501291386812,91.3710640033574
"FBgn0031912",442.27113022843,282.208618252798,282.68755215145,319.36844613301,180.235901704438
"FBgn0031913",115.166320302602,122.299064402673,93.3542161304893,51.9017825801037,106.620813876535
"FBgn0031914",40.9810863789646,15.0738980411309,11.7634575910328,31.71340038316,27.4835325012423
"FBgn0031918",0.811506660969597,4.45533932250175,2.6492084244268,6.93853135700782,3.31331612843416
"FBgn0031920",1.1496344363736,3.45288797493886,1.82284983332119,0,0
"FBgn0031925",1.0820088812928,1.81926355668821,1.118014564437,0,1.57170124041108
"FBgn0031926",23.8718209435223,7.90822729744061,14.8258453110124,24.5788653155023,10.2372972686235
"FBgn0031929",0.946757771131196,4.67810628862684,5.93033812440494,14.2298693931855,43.7952426719951
"FBgn0031930",0.743881105888797,5.90332460231482,13.9751820554625,6.62492541996792,41.076624310203
"FBgn0031935",1.28488554653519,3.45288797493886,1.72563117554406,1.9208363643694,0
"FBgn0031936",1.48776221177759,2.0420305228133,1.16662389332556,1.33282523241958,0.042478411903002
"FBgn0031937",10.3467099273624,7.72258815900303,7.02404802439766,11.0546092806565,14.9948794017597
"FBgn0031939",7.91218994445357,4.75236194400187,5.07967486885506,3.29286233891896,0
"FBgn0031940",1197.64858048096,29.219600390074,208.023622978614,607.415499304159,268.293649579361
"FBgn0031941",1.42013665669679,5.38353501468962,4.22901161330517,0,0
"FBgn0031942",2.84027331339359,4.30682801175169,13.8293540687968,44.453641575406,0.042478411903002
"FBgn0031945",1.62301332193919,7.53694902056546,6.19768943329205,0.0392007421299877,1.82657171182909
"FBgn0031946",0.811506660969597,3.824166251814,4.93384688218936,0.0784014842599754,4.33279801410621
"FBgn0031947",7.70931327921117,8.05673860819067,11.5447156110342,5.33130092967832,2.33631265466511
"FBgn0031948",7.77693883429197,12.2893109645673,12.9300814843583,4.93929350837845,11.0868655066835
"FBgn0031950",57.6169729288414,50.4567178273323,36.9430899553095,33.1638278419696,55.9865468881567
"FBgn0031951",15.8920054439879,19.2322147421326,14.9230639687895,10.4665981487067,13.7630054565727
"FBgn0031952",18.6646532023007,17.895612945382,19.783996857646,10.2313936959268,20.899378656277
"FBgn0031954",0.473378885565598,2.3019253166259,2.5033804377611,0,0
"FBgn0031955",3.98990774976718,5.6063019808147,4.71510490219082,7.01693284126779,0.042478411903002
"FBgn0031959",8.65607105034236,8.31663340200327,9.55173312660305,1.96003710649938,2.42126947847112
"FBgn0031961",4.26040997009038,2.41330879968845,3.28112969997815,0,0
"FBgn0031968",31.3782575574911,41.1005052500786,25.3254603509424,5.17449796115837,44.7722461457642
"FBgn0031969",13.9984899017255,20.5688165388831,24.596320417614,26.8917091011715,46.9386451528173
"FBgn0031970",1.82588998718159,2.11628617818833,0.777749262217042,0,1.35930918089607
"FBgn0031971",15.6215032236647,12.2893109645673,4.35053493552658,93.6505729485406,77.5231017229787
"FBgn0031972",4.05753330484798,4.23257235637666,2.57629443109395,6.66412616209791,5.26732307597225
"FBgn0031973",14.4718687872911,5.45779067006464,4.78801889552367,24.2652593784624,8.07089826157039
"FBgn0031974",1.28488554653519,2.37618097200093,1.40967053776839,2.94005565974908,4.41775483791221
"FBgn0031975",23.9394464986031,10.5814308909417,12.2009415510298,12.4266352552061,4.58766848552422
"FBgn0031976",1.69063887701999,2.59894793812602,1.62841251776693,2.62644972270917,2.37879106656811
"FBgn0031977",17.9883976514927,26.694908107323,20.731878770973,22.0308170770531,44.1350699672191
"FBgn0031979",1.82588998718159,3.824166251814,1.70132651109978,0,0
"FBgn0031980",615.59542790052,563.934574745659,368.239970995325,637.56087000212,763.634410780268
"FBgn0031981",25.9682131510271,17.6728459792569,33.5647415975542,13.2106500978058,4.1628843664942
"FBgn0031985",22.2488076215831,23.6504262369468,25.0824137064996,22.266021529833,14.3577032232147
"FBgn0031986",1.0820088812928,2.52469228275099,3.86444164664093,0,0
"FBgn0031987",15.0128732279375,16.1134772163813,17.3292257487735,10.6234011172267,22.4286014847851
"FBgn0031988",31.7840108879759,21.6083957141335,30.2593072331318,37.7503146711781,31.5189816320275
"FBgn0031990",88.7247282660092,65.4934880407757,92.4549435460509,101.098713953238,82.662989563242
"FBgn0031992",26.7120942569159,41.0633774223911,22.5304239398499,18.6987539960041,37.6358729460598
"FBgn0031995",40.3048308281566,20.7544556773207,35.4848100886525,39.2399428721177,16.7364942897828
"FBgn0031996",8.11506660969597,7.23992639906534,7.75318795772614,0.0392007421299877,9.93994838530248
"FBgn0031997",5.95104884711037,4.30682801175169,4.01026963330662,0,7.85850620205538
"FBgn0031998",5.81579773694878,6.79439246681517,6.17338476884777,13.6418582612357,11.8089985090346
"FBgn0031999",0.676255550807997,4.04693321793909,2.79503641109249,0.117602226389963,2.88853200940414
"FBgn0032000",12.8488554653519,13.4031457951928,9.21146782438309,3.56726753382888,16.1417965231408
"FBgn0032001",20.2200409691591,22.9078696831965,13.5620027599097,4.97849425050843,20.984335480083
"FBgn0032002",33.0012708794303,28.0315099040735,18.3500216554333,24.8532705104122,16.3966669945588
"FBgn0032003",0.202876665242399,1.15096265831295,1.02079590665987,0,0
"FBgn0032004",0.879132216050396,1.7821357290007,3.2082157066453,4.31208163429864,0
"FBgn0032005",22.2488076215831,18.6010416714448,19.2979035687604,30.4981773771304,28.1207086797874
"FBgn0032006",52.5450562977814,38.7614521057652,31.9849384086759,87.0648482707026,32.7508555772146
"FBgn0032008",1.0820088812928,0.40840610456266,0,11.9170256075163,0
"FBgn0032010",53.4241885138318,23.019253166259,45.0851525441442,73.070183330297,20.899378656277
"FBgn0032013",2.29926887274719,4.12118887331412,3.40265302219956,3.60646827595887,5.13988784026325
"FBgn0032014",4.59853774549438,6.34885853456499,6.14908010440349,10.0353899852768,4.2053627783972
"FBgn0032015",79.2571505546973,73.2903318551538,47.4184003307953,23.4420437937326,63.335312147376
"FBgn0032016",8.25031771985757,6.01470808537736,5.56576815774071,5.60570612458824,3.69562183556118
"FBgn0032017",2.70502220323199,2.78458707656359,4.8852375533008,2.8616541754891,0.21239205951501
"FBgn0032018",15.2833754482607,17.3758233577568,20.0513481665331,6.38972096718799,17.1187999969098
"FBgn0032020",6.42442773267597,6.98003160525274,4.30192560663801,3.52806679169889,16.3541885826558
"FBgn0032021",11.9697232493016,11.5096265831295,7.48583664883903,8.66336401072728,6.37176178545031
"FBgn0032022",3.11077553371679,1.93064703975076,4.05887896219519,30.6941810877804,44.9846382052792
"FBgn0032023",0.676255550807997,1.07670700293792,2.91655973331391,0,2.50622630227712
"FBgn0032024",0.0676255550807997,4.75236194400187,0.145827986665695,0,4.67262530933022
"FBgn0032025",38.2084386206518,45.0731828126427,55.9250328862942,117.288620452923,88.3975751701472
"FBgn0032026",8.25031771985757,11.1012204785669,9.891998428823,1.21522300602962,6.83902431638333
"FBgn0032029",15.3510010033415,13.3288901398177,10.5239197043744,23.9124526992925,25.7419176132192
"FBgn0032030",10.2114588172008,9.87600216487888,7.9476252732804,2.03843859075936,9.55764267817546
"FBgn0032031",4.32803552517118,5.6063019808147,1.62841251776693,4.07687718151872,2.25135583085911
"FBgn0032032",2.50214553798959,4.93800108243944,4.13179295552804,3.52806679169889,4.71510372123323
"FBgn0032033",9.33232660115036,10.1358969586915,9.35729581104879,6.78172838848787,2.0389637713441
"FBgn0032034",2.56977109307039,8.6507838511909,2.98947372664676,0,3.78057865936718
"FBgn0032036",16.1625076643111,14.2199580043181,9.86769376437872,10.0353899852768,18.3081955301939
"FBgn0032039",1.21725999145439,1.41085745212555,1.06940523554843,0,0
"FBgn0032040",0.608629995727197,1.37372962443804,0.972186577771302,1.60723042732949,0
"FBgn0032042",6.89780661824157,9.35621257725368,10.4510057110415,11.2898137334365,4.75758213313623
"FBgn0032047",2.36689442782799,6.90577594987771,5.46854949996358,3.09685862826903,2.1239205951501
"FBgn0032048",0.541004440646398,5.01225673781447,2.21172446442971,1.72483265371946,24.2976516085172
"FBgn0032049",1.69063887701999,1.33660179675053,0.364569966664238,3.44966530743892,42.266019843487
"FBgn0032050",13.2546087958367,28.1057655594485,33.1515623020014,20.9331962974134,21.579033246725
"FBgn0032051",6.22155106743357,7.27705422675286,10.3537870532644,0.0784014842599754,10.8744734471685
"FBgn0032052",12.1725999145439,12.8833562075676,8.23928124661179,3.56726753382888,0.977003473769047
"FBgn0032053",12.9841065755135,25.8038402428226,20.1485668243102,2.8616541754891,16.3117101707528
"FBgn0032054",6.96543217332237,6.98003160525274,8.5066325554989,2.94005565974908,3.69562183556118
"FBgn0032055",2.16401776258559,1.59649659056313,2.18741979998543,0,0
"FBgn0032057",2.70502220323199,2.63607576581354,1.62841251776693,3.44966530743892,0
"FBgn0032058",0.608629995727197,1.18809048600047,1.06940523554843,0,2.25135583085911
"FBgn0032059",32.9336453243495,20.7544556773207,18.4715449776547,26.7349061326516,23.7454322537781
"FBgn0032061",1.28488554653519,6.8686481221902,11.6419342688113,0.0784014842599754,0
"FBgn0032065",0.743881105888797,0.965323519875379,2.55198976664967,0,2.20887741895611
"FBgn0032066",2.43451998290879,2.74745924887608,2.47907577331682,6.07611503014809,2.50622630227712
"FBgn0032067",2.29926887274719,3.71278276875146,2.81934107553678,1.48962820093953,0
"FBgn0032068",1.75826443210079,29.3309838731365,19.2735989043161,22.4620252404829,29.3525826249744
"FBgn0032069",3.17840108879759,39.8010312810156,42.9949514019359,39.3183443563776,39.8022719531129
"FBgn0032072",0.541004440646398,0.631173070687748,0,0.0784014842599754,0.0849568238060041
"FBgn0032074",1.82588998718159,21.3113730926334,8.62815587772031,11.0546092806565,69.6645955209233
"FBgn0032075",12.0373488043824,106.705376773917,66.837827221777,71.5021536450975,268.803390522197
"FBgn0032076",46.0530030100246,56.5456815680847,26.1032096131595,54.214626365773,52.5457955240135
"FBgn0032077",5.47766996154478,5.30927935931459,5.80881480218353,7.99695139451749,6.96645955209233
"FBgn0032078",15.0804987830183,13.4031457951928,11.0829269865928,7.80094768386755,1.91152853563509
"FBgn0032079",5.47766996154478,13.2175066567552,9.67325644882446,3.09685862826903,27.7384029726603
"FBgn0032080",2.29926887274719,3.34150449187631,2.84364573998106,2.15604081714932,2.59118312608312
"FBgn0032082",2.77264775831279,3.15586535343874,3.40265302219956,5.76250909310819,0.042478411903002
"FBgn0032083",1.69063887701999,2.67320359350105,2.11450580665258,0,4.96997419265124
"FBgn0032084",6.69492995299917,5.79194111925228,5.20119819107647,2.35204452779926,11.7665200971316
"FBgn0032085",1.1496344363736,22.3509522678838,14.8987593043452,13.5634567769757,63.335312147376
"FBgn0032087",3.78703108452478,35.568458924639,13.3918701087997,44.9632512230959,263.366153798613
"FBgn0032088",1.55538776685839,15.5194319733811,8.57954654883175,7.6441447153476,95.5764267817546
"FBgn0032090",1.0820088812928,0.965323519875379,0.534702617774216,1.52882894306952,0
"FBgn0032094",0.135251110161599,1.07670700293792,1.19092855776985,0,0
"FBgn0032095",4.26040997009038,5.94045243000233,3.57278567330954,0,5.05493101645724
"FBgn0032096",0.946757771131196,1.29947396906301,0.486093288885651,0,0
"FBgn0032100",0.811506660969597,0.816812209125321,1.45827986665695,0,0
"FBgn0032101",16.5682609947959,21.4598844033834,19.1520755820947,6.78172838848787,34.9597329961707
"FBgn0032104",0.135251110161599,0.816812209125321,1.72563117554406,0,0
"FBgn0032105",2.16401776258559,2.89597055962614,3.30543436442243,0,2.29383424276211
"FBgn0032109",2.09639220750479,3.5642714580014,3.40265302219956,3.25366159678898,3.39827295224016
"FBgn0032110",0.405753330484798,4.04693321793909,1.82284983332119,0,0
"FBgn0032111",0.202876665242399,2.78458707656359,0.607616611107064,0.0392007421299877,0.042478411903002
"FBgn0032115",1.75826443210079,5.71768546387725,6.14908010440349,3.09685862826903,0
"FBgn0032116",2.70502220323199,7.09141508831529,5.8574241310721,3.84167272873879,6.88150272828633
"FBgn0032117",6.01867440219118,10.0616413033165,8.11775792439038,6.74252764635788,18.0108466468729
"FBgn0032119",0.743881105888797,1.74500790131319,0.0486093288885651,0,0
"FBgn0032120",35.3005397521774,22.944997510884,23.138040550957,15.0530849779153,14.9099225779537
"FBgn0032122",0.946757771131196,0.519789587625204,0.631921275551347,3.05765788613904,0
"FBgn0032123",21.7078031809367,17.4129511854443,26.8566542109322,29.0477499183209,22.9808208395241
"FBgn0032124",4.19278441500958,9.87600216487888,5.39563550663073,5.88011131949815,15.2072714612747
"FBgn0032126",0,1.22521831368798,0.802053926661325,3.09685862826903,3.27083771653116
"FBgn0032127",0.0676255550807997,0.779684381437806,1.74993583998834,1.21522300602962,0
"FBgn0032129",87.777970494878,53.7239666638336,65.9385546373386,81.6943465988943,71.9584297636855
"FBgn0032130",12.5107276899479,12.4006944476299,11.1315363154814,4.58648682920856,6.37176178545031
"FBgn0032131",1.42013665669679,11.0269648231918,8.43371856216605,3.64566901808885,12.6585667470946
"FBgn0032132",1.21725999145439,2.74745924887608,1.06940523554843,0,0
"FBgn0032135",9.19707549098876,13.1803788290677,12.468292859917,0.196003710649938,20.51707294915
"FBgn0032136",287.949613534045,163.139674858939,246.060422833917,174.521703962705,129.983940423186
"FBgn0032138",54.709074060367,32.1526987773876,43.0192560663801,116.347802641803,62.485743909316
"FBgn0032139",2.02876665242399,1.29947396906301,0.631921275551347,2.27364304353929,3.18588089272515
"FBgn0032140",9.80570548671596,8.87355081731599,4.69080023774653,19.051560675174,4.46023324981521
"FBgn0032143",1.28488554653519,4.15831670100163,1.45827986665695,4.39048311855862,2.37879106656811
"FBgn0032144",13.7279876814023,487.859655813942,380.635349861909,263.781793792687,793.709126407593
"FBgn0032147",23.0603142825527,6.42311418994002,12.0308088999199,8.11455362090745,7.34876525921935
"FBgn0032149",7.16830883856477,7.20279857137783,5.54146349329642,0,0
"FBgn0032150",1.89351554226239,1.48511310750058,2.26033379331828,0,0
"FBgn0032151",7.70931327921117,10.6928143740042,7.65596929994901,4.35128237642863,9.51516426627246
"FBgn0032153",2.43451998290879,3.89842190718903,1.87145916220976,10.3489959223167,2.20887741895611
"FBgn0032154",2.23164331766639,2.22766966125088,5.97894745329351,1.48962820093953,1.18939553328406
"FBgn0032156",66.0701673139413,51.4591691748952,72.7438606817377,182.832261294263,87.2081796368632
"FBgn0032157",8.04744105461517,9.98738564794142,10.3780917177087,13.6418582612357,2.0814421832471
"FBgn0032160",48.2170207726102,44.2934984312049,23.5026105176212,34.3398501058692,91.0312367081334
"FBgn0032161",7.64168772413037,11.8066492046296,6.9754386955091,9.64338256397697,5.52219354739027
"FBgn0032162",43.6184830271158,34.0462179894509,28.0475827687021,50.1377491842542,44.6023324981521
"FBgn0032163",1.21725999145439,1.89351921206324,1.14231922888128,0,3.86553548317319
"FBgn0032166",10.14383326212,20.9400948157582,25.9573816264938,22.266021529833,25.0197846108682
"FBgn0032167",4.32803552517118,11.2126039616294,11.5204109465899,0.784014842599754,4.88501736884523
"FBgn0032168",6.55967884283757,6.27460287918997,4.69080023774653,0,4.50271166171822
"FBgn0032169",3.11077553371679,2.59894793812602,4.64219090885797,6.0369142880181,4.2478411903002
"FBgn0032170",17.3121421006847,13.5887849336303,10.4267010465972,21.2468022344533,16.2692317588498
"FBgn0032171",5.81579773694878,4.67810628862684,2.13881047109687,3.4888660495689,3.01596724511315
"FBgn0032172",13.6603621263215,12.2521831368798,16.1626018554479,11.7994233811263,15.8444476398198
"FBgn0032175",1.82588998718159,8.20524991894072,4.86093288885651,7.9577506523875,4.75758213313623
"FBgn0032176",1.89351554226239,4.30682801175169,2.86795040442534,0,1.40178759279907
"FBgn0032178",5.00429107597918,6.34885853456499,10.0135217510444,11.0938100227865,3.14340248082215
"FBgn0032181",1.48776221177759,0,0.559007282218499,4.90009276624846,0
"FBgn0032184",0.608629995727197,1.00245134756289,0.607616611107064,0,0
"FBgn0032187",4.32803552517118,33.4893005741382,22.4332052820728,13.3674530663258,22.5985151323971
"FBgn0032188",0.811506660969597,2.52469228275099,2.77073174664821,3.33206308104895,6.2868049616443
"FBgn0032189",4.05753330484798,4.64097846093932,5.12828419774362,7.72254619960757,10.0673836210115
"FBgn0032191",18.9351554226239,18.3411468776322,19.6867781998689,26.6957053905216,14.3152248113117
"FBgn0032192",10.6172121476856,4.04693321793909,4.49636292219227,15.5626946256051,3.39827295224016
"FBgn0032193",3.98990774976718,3.97267756256406,3.49987167997669,4.03767643938873,3.39827295224016
"FBgn0032194",4.80141441073678,7.98248295281564,4.47205825774799,8.19295510516742,4.33279801410621
"FBgn0032195",3.98990774976718,11.8809048600047,8.14206258883466,18.8163562223941,14.2302679875057
"FBgn0032196",7.70931327921117,13.1061231736926,9.72186577771303,15.6410961098651,10.9594302709745
"FBgn0032197",18.7322787573815,12.8833562075676,13.1488234643569,11.0154085385265,7.73107096634637
"FBgn0032198",142.825172330649,171.085029984067,141.355928407947,66.0924512311592,172.249960266673
"FBgn0032200",33.2717730997535,49.565649962832,32.0335477375644,35.8686790489387,66.1813657448772
"FBgn0032202",8.25031771985757,5.90332460231482,2.67351308887108,43.4344222800263,8.79303126392142
"FBgn0032204",7.57406216904957,6.20034722381494,4.05887896219519,13.0538471292859,9.98242679720548
"FBgn0032205",7.64168772413037,14.2199580043181,7.04835268884194,1.96003710649938,5.35227989977826
"FBgn0032208",78.4456438937277,53.7982223192086,78.7714174639198,47.0800912981152,42.7332823744201
"FBgn0032209",2.02876665242399,3.60139928568891,0.94788191332702,1.33282523241958,8.92046649963043
"FBgn0032210",7.16830883856477,13.0689953460051,11.2287549732585,8.85936772137721,17.3736704683278
"FBgn0032211",1.62301332193919,1.55936876287561,2.13881047109687,0.0392007421299877,5.81954243071128
"FBgn0032213",71.2097095000821,37.016444204452,26.5163889087123,65.1516334200395,47.5333429194593
"FBgn0032214",14.2689921220487,20.7544556773207,14.364056686571,13.5634567769757,11.8514769209376
"FBgn0032216",39.3580730570254,34.5288797493886,40.4186569708419,11.0546092806565,35.7668228223277
"FBgn0032217",27.3207242526431,40.4693321793909,50.2863507352206,26.0684935164418,27.9083166202723
"FBgn0032218",44.9709941287318,46.5211680924558,50.4807880507749,59.1931206162814,77.8204506062997
"FBgn0032219",6.01867440219118,10.098769131004,6.53795473551201,0,6.88150272828633
"FBgn0032221",1.82588998718159,3.824166251814,3.45126235108812,0,0.722133002351035
"FBgn0032222",26.0358387061079,35.3085641308264,30.9884471664603,24.0300549256824,26.3790937917643
"FBgn0032223",10.3467099273624,12.4378222753174,16.2841251776693,14.6218768144854,13.8054838684757
"FBgn0032224",15.4862521135031,12.7348448968175,10.3051777243758,13.9162634561456,16.2267533469468
"FBgn0032225",0.879132216050396,2.67320359350105,1.89576382665404,4.03767643938873,0.042478411903002
"FBgn0032228",0.743881105888797,1.03957917525041,1.26384255110269,0,1.31683076899306
"FBgn0032229",22.1811820665023,25.3583063105725,24.9365857198339,36.6134931494085,42.266019843487
"FBgn0032230",12.0373488043824,8.46514471275333,6.48934540662344,18.1499436061843,2.20887741895611
"FBgn0032231",5.88342329202958,7.01715943294026,4.78801889552367,4.70408905559852,9.93994838530248
"FBgn0032233",2.56977109307039,1.15096265831295,1.82284983332119,2.90085491761909,0
"FBgn0032234",5.07191663105998,9.87600216487888,5.59007282218499,3.60646827595887,8.11337667347339
"FBgn0032235",2.43451998290879,46.4840402647683,30.794009850906,15.0530849779153,110.061565240678
"FBgn0032236",22.6545609520679,39.8381591087032,31.741891764233,42.5328052110366,32.8782908129236
"FBgn0032242",57.075968488195,58.6248399185855,51.3800606352133,28.616541754891,67.9229806329003
"FBgn0032243",8.58844549526156,11.8809048600047,9.91630309326728,4.7824905398585,2.46374789037412
"FBgn0032244",1.48776221177759,4.49246715018927,4.01026963330662,5.99771354588811,3.86553548317319
"FBgn0032246",26.6444687018351,24.7642610675722,23.1866498798456,15.5626946256051,23.5330401942631
"FBgn0032247",6.08629995727197,6.68300898375263,8.19067191772322,7.17373580978775,4.1204059545912
"FBgn0032248",4.53091219041358,11.2497317893169,11.5933249399228,7.09533432552777,3.48322977604617
"FBgn0032249",2.84027331339359,3.86129407950152,1.70132651109978,2.39124526992925,0.042478411903002
"FBgn0032250",6.76255550807997,10.0245134756289,9.891998428823,3.175260112529,6.96645955209233
"FBgn0032251",1.28488554653519,6.08896374075239,3.30543436442243,1.37202597454957,0
"FBgn0032252",14.6071198974527,10.6556865463167,11.6176296043671,12.779441934376,6.54167543306231
"FBgn0032253",23.5336931681183,13.8486797274429,10.4996150399301,12.8970441607659,27.3560972655333
"FBgn0032256",2.16401776258559,4.12118887331412,2.94086439775819,0,4.75758213313623
"FBgn0032258",10.0762077070392,9.76461868181634,9.01703050882883,3.4888660495689,8.2408119091824
"FBgn0032259",2.63739664815119,3.37863231956383,3.18391104220102,0,2.93101042130714
"FBgn0032260",0.879132216050396,0.742556553750292,0.291655973331391,0,0
"FBgn0032261",8.85894771558476,13.8115518997554,9.67325644882446,7.36973952043768,9.72755632578747
"FBgn0032262",0.811506660969597,2.37618097200093,3.11099704886817,3.99847569725874,2.1239205951501
"FBgn0032264",11.6315954738976,19.5292373636327,11.0586223221486,25.0492742210621,22.8109071919121
"FBgn0032265",1.28488554653519,1.67075224593816,2.69781775331536,0,0
"FBgn0032266",1.014383326212,1.33660179675053,3.15960637775673,0,0
"FBgn0032268",1.014383326212,2.52469228275099,1.74993583998834,0,0.042478411903002
"FBgn0032269",3.71940552944398,8.05673860819067,12.8328628265812,0,3.31331612843416
"FBgn0032271",1.55538776685839,2.3019253166259,1.36106120887982,2.78325269122913,0
"FBgn0032276",3.17840108879759,7.42556553750292,11.3745829599242,5.52730464032826,0
"FBgn0032280",0.946757771131196,1.18809048600047,0.267351308887108,0,5.22484466406925
"FBgn0032281",15.2157498931799,48.6003264429566,5.56576815774071,99.9618924314686,161.970184586147
"FBgn0032282",2431.54445848523,964.840858115442,854.381869209865,3897.49458553189,1813.23349049155
"FBgn0032283",190.095435332128,56.4714259127097,61.5151057084792,579.465370165478,163.669321062267
"FBgn0032284",33.0012708794303,7.94535512512812,12.1766368865856,146.179567402724,22.2162094252701
"FBgn0032285",63.8385239962749,7.42556553750292,4.81232355996795,90.0049039304517,1.48674441660507
"FBgn0032287",46.594007450671,74.8125727903419,30.3079165620204,42.4936044689066,48.7652168646463
"FBgn0032289",0.743881105888797,1.85639138437573,1.82284983332119,0,1.69913647612008
"FBgn0032290",4.26040997009038,4.15831670100163,5.59007282218499,0.431208163429864,2.93101042130714
"FBgn0032291",0.946757771131196,2.3019253166259,1.33675654443554,0,0
"FBgn0032292",20.2200409691591,24.7271332398847,25.1796323642767,14.0338656825356,31.2216327487065
"FBgn0032293",5.81579773694878,9.98738564794142,7.58305530661616,11.7994233811263,7.56115731873436
"FBgn0032294",0.270502220323199,1.93064703975076,2.96516906220247,2.46964675418922,5.47971513548726
"FBgn0032295",2.70502220323199,5.04938456550198,6.95113403106481,3.05765788613904,2.80357518559813
"FBgn0032296",5.34241885138318,5.01225673781447,10.3051777243758,0,8.3257687329884
"FBgn0032297",32.0545131082991,27.4745924887608,19.0791615887618,31.1253892512102,11.2143007423925
"FBgn0032298",6.22155106743357,10.6928143740042,8.62815587772031,0,3.27083771653116
"FBgn0032303",2.02876665242399,1.67075224593816,1.26384255110269,0,0
"FBgn0032304",1.55538776685839,4.49246715018927,1.6770218466555,6.50732319357795,21.069292303889
"FBgn0032305",30.4314997863599,25.7667124151351,29.2385113264719,53.6266152338231,34.9172545842677
"FBgn0032312",1.21725999145439,2.97022621500117,1.50688919554552,0,0
"FBgn0032313",0.405753330484798,1.70788007362567,3.81583231775236,0,2.71861836179213
"FBgn0032314",1.55538776685839,5.23502370393956,6.39212674884631,0,2.20887741895611
"FBgn0032315",0.405753330484798,0.742556553750292,1.28814721554698,0,0
"FBgn0032318",1.48776221177759,1.15096265831295,2.81934107553678,0,0
"FBgn0032321",4.66616330057518,9.65323519875379,6.22199409773634,7.91854991025751,5.01245260455424
"FBgn0032322",33.3393986548343,30.2963073930119,26.3705609220466,208.038338483845,73.7850014755145
"FBgn0032330",21.5725520707751,17.6728459792569,18.7875056154304,12.9362449028959,14.0603543398937
"FBgn0032331",1.48776221177759,1.37372962443804,1.43397520221267,2.94005565974908,0
"FBgn0032335",0.135251110161599,0.668300898375263,1.06940523554843,0,0
"FBgn0032336",1.62301332193919,8.53940036812836,4.42344892885943,4.70408905559852,0.169913647612008
"FBgn0032337",0,1.70788007362567,1.26384255110269,0,0
"FBgn0032338",3.78703108452478,6.12609156843991,5.68729147996212,0,0.042478411903002
"FBgn0032339",9.67045437655436,8.94780647269102,7.89901594439183,8.97696994776718,5.56467195929327
"FBgn0032340",33.8804030954807,25.8780958981977,26.3705609220466,19.6787725492538,25.5295255537042
"FBgn0032341",20.4229176344015,17.3015677023818,17.6451863865491,19.4043673543439,24.8923493751592
"FBgn0032343",2.70502220323199,2.41330879968845,3.03808305553532,0.156802968519951,5.39475831168126
"FBgn0032345",0.811506660969597,2.00490269512579,2.74642708220393,0,0
"FBgn0032346",3.78703108452478,6.08896374075239,5.05537020441077,4.74328979772851,0
"FBgn0032348",11.496344363736,12.1407996538173,13.1488234643569,19.2475643858239,7.56115731873436
"FBgn0032350",18.2588998718159,32.6724883650128,24.4747970953925,33.5950360053994,94.1746391889555
"FBgn0032354",3.78703108452478,4.78948977168938,3.6213950021981,6.350520225058,2.46374789037412
"FBgn0032358",3.17840108879759,4.04693321793909,1.79854516887691,9.05537143202715,7.26380843541335
"FBgn0032359",1.82588998718159,0.668300898375263,0.874967919994172,0,0
"FBgn0032360",0.473378885565598,5.64342980850222,4.10748829108375,0,0
"FBgn0032361",6.08629995727197,6.64588115606511,6.58656406440057,0.0392007421299877,0
"FBgn0032362",2.29926887274719,2.07915835050082,1.6770218466555,4.70408905559852,0.042478411903002
"FBgn0032363",22.3840587317447,17.5614624961944,22.0686353154086,31.83100260955,12.4461746875796
"FBgn0032364",1.014383326212,4.78948977168938,5.24980751996503,2.94005565974908,1.69913647612008
"FBgn0032365",0.405753330484798,1.07670700293792,2.06589647776402,3.29286233891896,0
"FBgn0032368",0.608629995727197,0.779684381437806,1.72563117554406,0,0
"FBgn0032369",0.473378885565598,4.0840610456266,4.95815154663364,0,2.59118312608312
"FBgn0032370",0,2.33905314431342,2.77073174664821,0,0
"FBgn0032371",0.743881105888797,6.83152029450268,4.52066758663656,0.0784014842599754,0
"FBgn0032372",1.0820088812928,3.86129407950152,2.28463845776256,0,0
"FBgn0032373",3.04314997863599,42.065828769954,49.459992144115,19.3651666122139,18.4781091778059
"FBgn0032374",0.473378885565598,0.965323519875379,1.45827986665695,0,0
"FBgn0032375",1.48776221177759,3.93554973487655,7.02404802439766,0,0
"FBgn0032376",1.0820088812928,1.44798527981307,1.92006849109832,0,0
"FBgn0032377",0.879132216050396,1.81926355668821,1.6770218466555,0,0
"FBgn0032378",30.6343764516023,25.2469228275099,31.7905010931216,21.3644044608433,24.7649141394502
"FBgn0032381",1.89351554226239,3.23012100881377,2.18741979998543,2.66565046483916,0.254870471418012
"FBgn0032382",12.5783532450287,10.4329195801916,4.52066758663656,18.1499436061843,5.05493101645724
"FBgn0032385",0.541004440646398,2.45043662737596,1.19092855776985,3.05765788613904,0.042478411903002
"FBgn0032387",0.608629995727197,2.85884273193862,2.16311513554115,0,0
"FBgn0032388",17.7178954311695,19.195086914445,23.0408218931799,8.66336401072728,7.77354937824937
"FBgn0032390",3.51652886420159,3.71278276875146,4.42344892885943,0,0
"FBgn0032391",4.39566108025198,6.90577594987771,6.85391537328768,0,7.98594143776438
"FBgn0032393",29.5523675703095,25.9894793812602,23.5026105176212,16.3467094682049,21.36664118721
