"","GRF.CxDf","GRF.CxOE","WTF.CxDf","WTF.CxOE","GRxWT.FC","GRxWT.FDf","GRxWT.FOE","GRM.CxDf","GRM.CxOE","WTM.CxDf","WTM.CxOE","GRxWT.MC","GRxWT.MDf","GRxWT.MOE"
"2462",0.62179009622926,0.680948717674499,0.214567379375981,0.468243115097767,0.410056622190555,0.112878783262987,0.225319098829828,0.794991960384636,0.999434219973619,0.621155326419143,0.94157874431502,0.844009572881836,0.255814378560108,0.397178786766904
"2463",0.959708689105731,0.51264718476362,0.848622811339103,0.934028593866397,0.650906093587169,0.942152223831683,0.709474401071654,0.320030388869896,0.532562449647687,0.486815005909995,0.581208245896442,0.941244710765578,0.0636319554897049,0.0119091744341239
"2464",0.871832820041999,0.779363092676008,0.359201996519164,0.263182339677701,0.247947088841898,0.774451985833614,0.745591431407566,0.319362179424527,0.765068970446856,0.698884808016021,0.811365464499848,0.45582259537455,0.697862625585944,0.148270951848669
"2465",0.0352817033225529,0.95806709917771,0.669119378706742,0.701133206363409,0.901508620176204,0.201801154170475,0.58747796696353,0.653892816487988,1,0.499641275652682,0.784969348109238,0.871377584646447,0.138317018418979,0.815741048291997
"2466",0.674460368807413,1,0.643453584112328,0.877689258465239,0.117240223908574,0.697892331464384,0.114887829710033,0.198722080371293,0.999434219973619,0.619913572339158,0.900945183631869,0.233538044406032,0.4837928677513,0.0473065449888669
"2467",0.825896594844155,1,0.0474345052014583,0.271317595113336,0.084667571745651,0.919550383368993,0.772349857663999,0.27749083042092,0.961692996241199,0.308821724708092,0.576477847558068,0.719556296235017,0.0678039561450595,0.191818259016039
"2468",0.730424015150789,0.989076712454419,0.117328940768822,0.372808393874614,0.131417470755744,0.879192966145141,0.818843919471231,0.119653299889694,0.999434219973619,0.996052506079977,0.737050488676644,0.401182677489548,0.69269036112045,0.189730194112411
"2469",0.756570593305661,0.697506481105629,0.25583394123648,0.660760377387507,0.188797640370177,0.841744340987154,0.0727382995074938,0.443650211552202,0.892522559696016,0.973601153926009,0.59361527346427,0.729427730319034,0.337456328412885,0.143432135214183
"2470",0.643478101131342,0.784106818289405,0.984925671606322,0.954625393032727,0.661957403055252,0.95841136388521,0.846664142076502,0.720630698236052,0.990556121928031,0.886368586537574,0.855602697650436,0.784087577746552,0.862231359987047,0.709910531214545
"2471",0.597876737403942,0.769446148295993,0.228537781029494,0.262960367305382,0.124209526704366,0.474429116810217,0.421814884472466,0.830832673791613,0.999434219973619,0.994528387008724,0.497856663518559,0.610409286151124,0.474801111920603,0.761034445688181
"2472",0.428944987551667,0.0966574559823908,0.281509029328712,0.808365421145057,0.669642741191278,0.507613611896289,0.0197604715466481,0.842446889889068,1,0.693546175522747,0.474069323607166,0.380876334462076,0.926333030384661,0.0302557169939592
"2473",0.72858362318338,1,0.0783111222724667,0.401574816835902,0.0114335920915004,0.876777524105979,0.0584913029598896,0.000231161586117463,0.949544558805958,0.996563939641022,0.785956925399531,0.0218004964833307,0.10975753645612,0.29833139252893
"2474",0.00139947854757026,0.493071963435867,0.939892992850434,0.930956466811624,0.0331248768074551,0.306090358293717,0.149334816119399,0.00150147276454967,0.992705138022175,0.455517783242406,0.952565092862739,0.217251340575073,0.402390334440895,0.557986772048533
"2475",0.831751035816543,0.854789857152744,0.988701776063237,0.936565914735309,0.960857590257584,0.759381685456095,0.568080647812938,0.00707804057847346,0.999434219973619,0.415374906261393,0.839920395019796,0.556554030070613,0.497674572729392,0.186287991091237
"2476",0.73692482441681,0.969140975935746,0.552781697167464,0.777497066176436,0.500917312021135,0.782933430347148,0.916416956673902,0.661887679329213,0.999434219973619,0.46448968227463,0.785956925399531,0.74578703960089,0.901187643406767,0.201121670271254
"2477",0.187423606047034,0.502094358871024,0.0843142897085445,0.50212650463391,0.37947799272159,0.7735393896598,0.180437940610019,0.238689735054772,0.965345253619981,0.153310842943768,0.5152742317468,0.598644872932586,0.859884685550826,0.0170016460442776
"2478",0.029147017687506,0.640911897098538,0.277083602107658,0.579523525547824,0.617607850736254,0.787894882991367,0.69234864262232,0.01019099262864,0.999434219973619,0.406902666665468,0.799272701629339,0.311921479029246,0.884422489075691,0.151875504396849
"2479",0.814322394049372,0.897833478906224,0.242090558665076,0.989733006421206,0.65437335884786,0.214673908495287,0.88183349508792,0.0270386717525644,1,0.308014847817781,0.789184599968571,0.225130471177882,0.59832459635937,0.0824652007168866
"2480",0.5004993382319,0.94708804625704,0.253417375553751,0.45496655233925,0.0774362512706688,0.954874873499674,0.484315586049554,0.239432691843425,0.999434219973619,0.953894108027966,0.919810792312312,0.396262181862029,0.979089011624604,0.386611861329767
"2481",0.852335911791497,0.138624209778872,0.362565351805896,0.819093437263574,0.214363682279469,1,0.239026934849507,0.0509148737071131,0.98014115169433,0.758823886345071,0.920301482775904,0.151348572274916,0.883150319208402,0.0199529130166457
"2482",0.435080430095748,0.662146688835636,0.0448619387982022,0.8359332996444,0.0372616524748001,0.549650633434229,0.00286651545450504,0.0243165334498694,0.777741313538968,0.943383111784383,0.336742430358166,0.913261099007051,0.0906175023337079,0.0199054492407548
"2483",0.221375018560877,0.575905978858108,0.96690727145591,0.999988995265041,0.81722363562717,0.115070962510773,0.460522160271261,0.449173099013986,0.974842235647374,0.664650080294377,0.934190472197363,0.401309938493008,0.385535568624922,0.0670923633977799
"2484",0.998474953240275,0.999172328809253,1,0.94344856162519,0.620255277869184,0.672283432111503,0.746394799873303,0.04798972052703,0.999434219973619,0.86544099681952,0.633340275904424,0.471561264930894,0.034881415032166,0.154414144994113
"2485",0.118811948796971,0.799935839802637,0.445240197863625,0.738418096257786,0.659190172011496,0.918053730899686,0.642452946343647,0.0757934299446453,0.960580239191299,0.77451739311742,0.612791598100866,0.105866853407004,0.663148316259321,0.0620898741399977
"2486",0.00139947854757026,0.657854971733791,0.242881150700434,0.983751864859344,0.277231320546466,0.190062321637724,0.743829560090291,0.000504519869238731,0.756718123700595,0.681512970685665,0.566571217469239,0.189126071910375,0.0467115385682743,0.123936476030486
"2487",0.361065232241823,0.999172328809253,0.804939712136931,0.85312697907724,0.959363849682423,0.544381820300794,0.867175286704868,0.564934567393621,0.98014115169433,0.595583312446889,0.351209268590686,0.951449624451948,0.824613948906426,0.485923198419428
"2488",0.976378071514741,1,0.463204685275234,0.384200266757534,0.225863051510149,0.82343744161909,0.940981874945661,0.0387234859606462,0.838685861483921,0.893721719963973,0.997000503650098,0.699501685538605,0.268494570811909,0.583155631804569
"2489",0.724750428925566,0.783396553843955,0.689529732899764,0.809756069187518,0.624427428299188,0.645087953652164,0.750248212813339,0.929375503264117,0.971434255931568,0.909239502272936,0.982872731845462,0.221352964943814,0.380979163282149,0.646503520348632
"2490",0.380018048386357,0.896049767974293,0.995793018546499,0.371062451820931,0.0317050156481197,0.246113075809647,0.469225298237023,0.29681368225297,0.963144724012446,0.637717469889761,0.372972477334509,0.0657746907580081,0.126040019156676,0.207881101350755
"2491",0.581092792650707,0.976925560036349,0.96567749357005,0.73165569943995,0.751333565962983,0.920523180839751,0.805774669732335,0.0815957921293123,0.999434219973619,0.344714813996844,0.937051469561373,0.866306629562899,0.971057276044286,0.86747227576859
"2492",0.810448084984787,0.915537757742557,0.725971972164852,0.893302600678443,0.644134325348924,0.622680971958648,0.970709787662726,0.374541493824162,0.999434219973619,0.738053511133735,0.42507981289481,0.311233689917709,0.198732587828247,0.544275794553735
"2493",0.708665656805079,0.847238453402682,0.244581592381605,0.934099239145102,0.246627414478318,0.788063852416426,0.552424887424554,0.837407336332793,0.999434219973619,0.450063555831997,0.866545493809262,0.76284077023656,0.707138745267604,0.735251205307504
"2494",0.841950972560222,0.777148620359827,0.120219208098517,0.340111854783083,0.19474558139352,0.969808808515824,0.572482202509219,0.427458578269025,0.999434219973619,0.184973542851058,0.982600016468064,0.644247721647126,0.14163896546095,0.779121825551237
"2495",0.941172105447109,0.591420916790586,0.517114376772954,0.637769530600999,0.461650858787259,0.962219924010839,0.337590823113144,0.740505811131757,0.999434219973619,0.195238579259642,0.487096575693466,0.634703718278922,0.0152389409310264,0.0464813695592434
"2496",0.204327703719038,0.82957544642186,0.539684299179961,0.247086410900745,0.968443525562935,0.59037400665905,0.272291794965898,0.881937745486893,0.999434219973619,0.387873459385345,0.968408009090796,0.317008777747638,0.835622277893608,0.616609794701746
"2497",0.391272321197074,0.892672420781801,0.976093271460708,0.380389872468685,0.709800179760846,0.645087953652164,0.02020542590201,0.200816532826549,0.990556121928031,0.931342731777461,0.936648718005724,0.922130217830984,0.306076898813604,0.904394527412992
"2498",0.00798407693489567,0.2037364566086,0.645308747123823,0.540119934685361,0.0421039409575073,0.333947877651909,0.632043934082493,0.00707804057847346,0.999434219973619,0.513686095136974,0.863444808905302,0.437057637166712,0.484804852020385,0.543714911032847
"2499",0.907683130120842,0.658264607120979,0.157085794684046,0.402486450844668,0.274515028556257,0.899732884526334,0.361283772924737,0.772023051535025,0.98014115169433,0.518045258720423,0.997718879615267,0.459156386753815,0.190414587057674,0.158145539644982
"2500",0.784705221583022,0.892672420781801,0.536438400900849,0.724621457315227,0.902015062776445,0.923033449467484,0.988935088719486,0.917943472203443,0.609952110165356,0.533114688024141,0.997078889780829,0.572342283568306,0.930012517331325,0.465411208922845
"2501",0.773926974746757,0.966096487861634,0.64687991577352,0.945341780278938,0.0132245176319379,0.0187619900486272,0.0067727952705194,0.780139138095402,0.373302631156366,0.416388422265946,0.777893520453845,0.00520399188290241,0.0397823454351434,0.548981588544836
"2502",0.632198755069477,0.750820208488483,0.596550239173356,0.978751917697668,0.207607931243685,0.265899133383183,0.0142177271708045,0.809504506170911,0.884433721839714,0.643325450145837,0.916397330217114,0.0567244965385082,0.346581062319208,0.462351996219233
"2503",0.0631671237536579,0.951619852468333,0.0151663136273436,0.158510116106306,0.0836149106235752,0.555649754805715,0.857403173649382,0.657292494481536,0.927779637050888,0.793680141735391,0.313527385038351,0.8354839666966,0.837174270715876,0.694734002500753
"2504",0.035077546035492,0.786962782446943,0.0258715168226109,0.167450921827158,0.964014393120917,0.757491838711289,0.189261172065601,0.730239203485545,0.62620269821753,0.632805495798391,0.0933284967793957,0.769210835500734,0.543746342681701,0.209445882638519
"2505",0.15347632009005,0.976925560036349,0.109232274237347,0.331164348841207,0.718077203170901,0.954628888880473,0.42422919170502,0.679281838499789,0.999434219973619,0.919177968399326,0.283699951694753,0.873578972129625,0.752594815401215,0.309416989636251
"2506",0.0245791353210402,0.811845879080755,0.0546105401668811,0.408028083566624,0.876577155524718,0.891399604159757,0.731802934661939,0.442562327001618,0.783949363528373,0.754480238204718,0.156498572200485,0.717124958944245,0.885371675534505,0.187859928211742
"2507",0.0230515951842208,0.797901999583487,0.0214383312480267,0.29867765458132,0.33079236717442,0.677098636820808,0.856052979292121,0.0307713663796621,0.912441620709613,0.189338156873389,0.1221511181514,0.88179034244795,0.998699766631502,0.140945921331903
"2508",0.0521246071779495,0.669014809371136,0.054361896125297,0.154117788448807,0.43843974110867,0.65236806832958,0.886590726242374,0.851231674993104,0.990556121928031,0.974993894360756,0.775807960949939,0.984755882214291,0.864357915965354,0.908009093818652
"2509",0.0912889050319492,0.772021138580491,0.0912785987355282,0.524244312944603,0.534492968750673,0.701713866235479,0.6721819727819,0.834210096357757,0.895058413919347,0.94356758515763,0.489319390191893,0.699501685538605,0.482942769234681,0.864638388091673
"2510",0.0183851429523928,0.95548495854822,0.024446667927343,0.0955800680307879,0.54837747836931,0.830323536649528,0.165326982348799,0.124169672064318,0.999434219973619,0.581849296667421,0.260339853812849,0.534079728668593,0.949152696740503,0.0317181321911843
"2511",0.0415335419486582,0.883591426734537,0.177456547360276,0.515973859100282,0.951613184453883,0.627630657074198,0.708548445178063,0.586242267237414,0.789602354744809,0.800162231158489,0.585165216233432,0.455882764884315,0.931375615866205,0.521903100961246
"2512",0.0554532442881589,0.635689235503918,0.0367488280580437,0.184504119573952,0.454395259153474,0.840816795328509,1,0.582023857086788,0.593972909589827,0.483394882848203,0.176122016035206,0.798508219820757,0.932803999713534,0.873524788596513
"2513",0.0524860282126013,0.697630129572181,0.0319017957472843,0.307538510844521,0.685604968195461,0.978628601403613,0.922713921032134,0.27004972787082,0.98014115169433,0.878679810212475,0.201745898004614,0.806216220346721,0.73526051328333,0.115116522188797
"2514",0.121220269027359,0.679164963037566,0.0695181683912299,0.348555975589675,0.616882786848446,0.959417153333855,0.938129884411356,0.641173771946948,0.845135837407573,0.968130349520088,0.5152742317468,0.78864304768177,0.878273248053601,0.693730875010908
"2515",0.0035901360375229,0.692495913943236,0.0102575481834526,0.597752337371648,0.135185048133369,0.210899140195956,0.058498157552961,1.93064499808385e-05,0.845104447475639,0.000139343445628884,0.980764707432211,0.141906940257502,0.056152678577384,0.0159168681961733
"2516",0.188553463396433,0.438909514384832,0.0283502140069434,0.247762444727423,0.346075964208036,0.935071666122912,0.445937202455176,0.606913029121205,0.916987845691718,0.0573574190489781,0.968408009090796,0.951330567659364,0.0100616025424987,0.542042975628872
"2517",0.966740421275548,0.647858960305568,0.49279978410418,0.960993904058197,0.0775395905840076,0.432010718757144,0.00258435897435739,0.00286327478437855,0.999434219973619,0.960160563370236,0.957408479176245,0.00174586385028179,0.610291188058384,0.00301388259136572
"2518",0.600667231378979,0.208880745386022,0.892430278787316,0.969398527106028,0.0964270914505573,0.248988394393678,0.955955469819378,0.451610957107305,0.98014115169433,0.806191114415114,0.856476280178442,0.0863625726007795,0.573961346006728,0.445622786557816
"2519",0.781052038985669,0.633742878389546,0.861936445292734,0.826657976428548,0.358852345059465,0.475659859206449,0.0651510576453975,0.320671959675573,0.96197826349164,0.447986197492601,0.397943130260344,0.0132202677826163,0.021965586709384,0.0428912641511491
"2520",0.978010830378003,0.570658718042515,0.502189264988057,0.738361153990007,0.987946328541045,0.505601307343554,0.574960288474735,0.997815211898141,0.999434219973619,0.751000434717656,0.340403589274002,0.330332506482215,0.654412881825992,0.448503463759227
"2521",0.189146294953922,0.8082025538673,0.520049998885772,0.573815409946983,0.369751452426916,0.1411569849445,0.420027914496685,0.214759287636418,0.98014115169433,0.842841385014699,0.488742650051284,0.0419310308934011,0.584573174059321,0.770722728108652
"2522",0.452580997827439,0.925171001600224,0.998042365793075,1,0.474857585934268,0.962911623436685,0.615411702268872,0.755422360765659,0.912441620709613,0.785367908417198,0.476159351080432,0.460461491832261,0.557575960553642,0.214144512011422
"2523",0.585284372328688,0.827557606070978,0.212229028216773,0.446478933808142,0.360410154342941,0.889664294544675,0.651607717002115,0.0845509377239031,0.999434219973619,0.622381710667605,0.737256291067329,0.311778429478237,0.862874564876563,0.0523457175350547
"2524",0.691702376004295,0.731397680153074,0.3616618218765,0.415946134817075,0.263865323703246,0.817223101850297,0.385223003361003,0.803382591972256,0.985036572993166,0.886368586537574,0.944834159339989,0.912882071346419,0.768525724182287,0.582812011358203
"2525",0.97528788192177,0.970023072602514,0.796584535730888,0.536466961905195,0.0242318449420213,0.0507782714593884,0.0442025427623667,0.71218130399471,0.999434219973619,0.613503638806197,0.54635924834443,0.0139932789055888,0.0354423544972475,0.233742026819794
"2526",0.0511603262064049,0.925369617734724,0.475615767105539,0.921277997460886,0.280197480329235,0.998915535783571,0.0456468436133941,0.31393125115862,1,0.755093242568308,0.308979078731153,0.0259457369869597,0.0760592211570012,0.000553182850247538
"2527",0.339194866773634,0.882085640754125,0.313260485634437,0.704935596190796,0.0427739730849294,0.967202405069873,0.0197913572493825,0.00435812724708506,0.999434219973619,0.657705113018125,0.866545493809262,0.00759711348356954,0.527111145758066,0.0035104786482067
"2528",0.708579480234596,0.973355897525948,0.0847292008432028,0.454473674045105,0.62052535361812,0.469032494389816,0.525904217229485,0.0813084642256831,0.965974884523757,0.92477756847146,0.905035550406953,0.229928546520363,0.682821390081184,0.0947603865992264
"2529",0.557837759098418,0.886816454804687,0.118796432492694,0.371762560622818,0.0688396686464796,0.680038976017767,0.790230258842248,0.754312078350015,0.98014115169433,0.696170942115025,0.999936879379417,0.949498672603403,0.784355888715033,0.50546378456866
"2530",0.536641691626388,0.943701593712071,1,0.777497066176436,0.164152463483386,0.552685063066826,0.4198382231567,0.719820393541485,0.999434219973619,0.82900258244915,0.946864079819892,0.431247027276021,0.144876916639301,0.630113264482141
"2531",0.133956543260634,0.741698496853938,0.0360300494342926,0.172740458336996,0.542217862823194,0.915682360269422,0.698293711092838,0.766466213819129,0.98014115169433,0.414906616198611,0.571949765225336,0.824226019870814,0.112375558534896,0.55822068328197
"2532",0.822247732799513,0.976845642838557,0.445931171800501,0.783208521205546,0.0473586229788767,0.173731361604342,0.0728403122737723,0.667062405020409,0.999434219973619,0.869064655883396,0.979179347017773,0.207202351223008,0.179347345574221,0.101601587136776
"2533",0.000520408276237568,0.472463013793396,0.658310473059213,0.985865107883211,0.132855206122351,0.0235595630456771,0.731248695875258,0.00256838197979356,0.997878920542309,0.37939571265935,0.979188338980832,0.461686950777784,0.345426459314217,0.6930247381511
"2534",0.602507207736173,0.697630129572181,0.893092836137426,0.712550432194365,0.199888619067439,0.441636053376882,0.996572884224657,0.0749589961845043,0.839401940902198,0.453734637418917,0.850436396856059,0.144496517447648,0.302328743444443,0.368961898792383
"2535",0.0837292404616804,0.856763871492368,0.571836773140651,0.965211031177262,0.729798172369238,0.645087953652164,0.979829618056301,0.00332582768651151,0.949544558805958,0.368722913029268,0.992402532956245,0.0964515079866795,0.979089011624604,0.333188079438957
"2536",0.0004404496807239,0.740308971002721,1,0.414594553276763,0.0161407541330189,0.372292909370308,0.505369595884541,0.00135544814441908,1,0.38907679590114,0.970447649095027,0.503503385490528,0.197225860292999,0.561588074704711
"2537",0.183310371105844,0.991817290945298,0.984925671606322,0.883227717032827,0.286343783987482,0.824425994098217,0.126937989551305,0.00571519548904035,1,0.499641275652682,0.848367961375286,0.350865479519733,0.540643376651045,0.662009025340197
"2538",0.0301600192428612,0.444966029717993,0.481910935336891,0.520901935505385,0.0972969988279224,0.241111350714764,0.716800143922431,0.00311235683542274,1,0.466555307837114,0.831070742643165,0.154399863260266,0.719060860507371,0.0562136720633804
"2539",0.834128048721667,0.991353583126529,0.563444685331046,0.862620968209207,0.616019703517224,0.771901130173039,0.886074826469379,0.0934543785973477,0.999434219973619,0.77755615842455,0.953891289759111,0.998079000557265,0.337149775154568,0.592058539454113
"2540",0.24967246540662,0.969140975935746,0.468053014735825,0.529722050227406,0.509941046813778,0.805952758207023,0.76796592136874,0.588123929337541,0.98014115169433,0.646968748295188,0.964526451420001,0.730585247385858,0.847352981411948,0.947414685620077
"2541",0.000452081763652231,0.2037364566086,0.785463900386995,0.964551443484225,0.00718802447302836,0.836473189056154,0.277540287730292,0.00340743818683678,0.999434219973619,0.393151555331099,0.983909342478161,0.8543976299851,0.169623390447782,0.695638373244006
"2542",0.147783698756576,0.869449340850505,0.933211557365849,0.552190604525475,0.34024440342323,0.610016323998453,0.108805461801895,0.0213818761948304,1,0.631232317716966,0.947603597273923,0.830348703643525,0.291685512270749,0.884861018379566
"2543",0.909981709520711,0.683505437178357,0.105146697707433,0.991454252732885,0.811583028409554,0.262358741569776,0.648189311433088,0.00271860950425262,0.98014115169433,0.499641275652682,0.961007184883596,0.24319741067876,0.461254122976533,0.649757465389377
"2544",0.562534917483349,1,0.592065951758592,0.796340763488549,0.753627769097868,0.832996660055437,0.374477389171914,0.57114630669536,0.999434219973619,0.417767561525594,0.884789920891814,0.180026857513242,0.462217586429724,0.221102148629371
"2545",0.540452657912016,0.912530743763271,0.288033137819234,0.421732857684562,0.871173346743173,0.88514150748048,0.162899369668927,0.191337174108776,0.98014115169433,0.902903917791943,0.81026338450087,0.365791759820189,0.0718710146283171,0.321400626186365
"2546",0.0521246071779495,0.288021404489474,0.338313106806457,0.786886313821657,0.109833375276359,0.545874402256524,0.751609252740267,0.00605648218093863,1,0.435702666760523,0.982851113095252,0.367983179596783,0.623636663658207,0.336562325767965
"2547",0.0077272032255722,0.976346399626019,0.919960586907061,0.913919299051147,0.137129257908926,0.41351358226163,0.0881975372626035,0.00174094072143249,0.981317319157124,0.342607806860913,0.854823968171784,0.364308279118737,0.411585576430875,0.413859805746834
"2548",0.342990186493258,0.943701593712071,0.88497844567412,0.762653251435346,0.958314918852877,0.546364831484595,0.369432814484775,0.600867213614744,1,0.848997627535244,0.985865947025357,0.477811776368606,0.380587572133309,0.430260527676504
"2549",0.837969031367866,0.983110788936223,0.277578459490911,0.634457395291604,0.407499561364894,1,0.922812610044006,0.167202582447718,0.999434219973619,0.716978884329793,0.951900959380174,0.916682448194843,0.119687091474646,0.48981035446576
"2550",0.238064043759305,1,0.845807807157798,0.767970081564634,0.294219623683786,0.949230721701517,0.503858429557755,0.578929796948364,0.853366605000497,0.823624807964439,0.848782161197318,0.0530640306798128,0.042354767990213,0.0130676284371714
"2551",0.939175152858292,0.671154368726052,1,0.800716151025777,0.689168901973855,0.850887808829175,0.40785885524777,0.242524834366637,0.636320176695726,0.415374906261393,0.820465788731073,0.0657105557412562,0.844915812666708,0.969571562777697
"2552",1,0.999172328809253,0.181001642477409,0.649598927418,0.385837317080714,0.669144869358803,0.826499123369388,0.635048353501695,0.861271629837083,0.964432699440953,0.491906928214058,0.017538485357769,0.00893949386041981,0.730736401868495
"2553",0.0627844478443493,0.895942778503562,0.588379030431332,0.976973416372641,0.49969840098594,0.792564938706942,0.691055737249957,0.00447021110234552,0.999434219973619,0.224422124819693,0.837320028358952,0.44359668995053,0.836855881417545,0.406305811065774
"2554",0.188021992218064,0.0773252607178008,1,0.150482358814178,1,0.196898723026095,0.648189311433088,0.0252043290742421,1,0.535338325373837,0.962205554978436,0.664711710474749,0.544557594023227,0.796460304939817
"2555",0.810566856687752,0.628406890125945,0.056728162330336,0.370448347829641,0.127725322029914,0.872213611446753,0.123214263825288,0.962073403254233,0.999434219973619,0.994010662860289,0.854796417268185,0.491139363739248,0.496298956150342,0.119507433669002
"2556",0.966740421275548,0.969140975935746,0.24872617200225,0.35148567025995,0.854775833151159,0.446643581918433,0.19556384205886,0.0662293014732958,0.98014115169433,0.953789333890881,0.655049049151291,0.502511195530235,0.0348379334933846,0.0331419474951856
"2557",0.906704423809437,0.970683991899861,0.342964420485583,0.770300080820632,0.475545505147369,0.731459424146393,0.608892148723566,0.339400741855651,0.999434219973619,0.999353113733639,0.992256575441984,0.857374398699492,0.30579846294923,0.731808714843073
"2558",0.0301511906644006,0.775870804647211,0.773145104570123,0.985865107883211,0.602854972316741,0.372292909370308,0.943221476531622,0.000589223221304511,1,0.29600059291152,0.839143462644943,0.23034990181405,0.368672778197467,0.0753350043916425
"2559",0.147793130072335,0.810395860637519,0.787189261071692,0.990878893708169,0.140303830607285,0.817223101850297,0.306350479257363,0.0102476828781082,0.999434219973619,0.580795242014138,0.946522529904166,0.646242916807794,0.323595745271417,0.993834812543249
"2560",0.64189076574716,0.48017155379186,0.244693541084829,0.462790540484372,0.647925168902132,0.912325779959836,0.460522160271261,0.703161951830632,0.935229844960926,0.59033529409691,0.957101234662823,0.619883922512775,0.903263164486171,0.122607619591525
"2561",0.72858362318338,0.647394590574555,0.56428896873119,0.841623985775893,0.260572772538134,0.997172720917503,0.976343639274306,0.820612096504149,0.765068970446856,0.943383111784383,0.838681897476794,0.602633010232428,0.67990058613469,0.938477337968468
"2562",0.405415340958688,0.679812851079746,0.982789103844679,0.944712681521747,0.889455519875506,0.59037400665905,0.161680086938089,0.00169194444262974,1,0.581974283909389,0.95421035312098,0.142034110586427,0.427767638334228,0.0906053251390774
"2563",0.915290678430817,0.769446148295993,0.246359681332586,0.330201204584817,0.385406152391537,0.715772416350143,0.740918993589783,0.000194977483164506,0.941814779767413,0.279252552760418,0.511793664259034,0.0227556913445458,0.805070957804804,0.00866318278236732
"2564",0.433177654711047,0.921695277429507,0.706948188970383,0.985653596935774,0.913306903407855,0.66377934558401,0.841164676803231,0.00907918428053241,0.999434219973619,0.244543006646587,0.993827840938328,0.944662701930035,0.503273896173368,0.84299696505274
"2565",0.459358585255905,0.531795040261681,0.966342537574358,0.555265578609359,0.617607850736254,0.91088623884226,0.108630704603657,0.0700762300385879,0.999434219973619,0.883239289126246,0.81026338450087,0.807287841071795,0.11866785330848,0.237296074617413
"2566",0.485351752272208,0.981327447164836,0.368373428301022,0.644745180334004,0.889455519875506,1,0.76433443522599,0.0521775588978205,0.999434219973619,0.871823404666356,0.813902559795615,0.896686313858935,0.126040019156676,0.328786924640812
"2567",0.648838111053325,0.755953268303643,0.809497982035683,0.985865107883211,0.699686573698735,0.75961921160739,0.20291723238195,0.00103205502358074,0.594931235509578,0.367376585759234,0.963865710597677,0.761148843804505,0.0876613155087548,0.379958199593359
"2568",0.0289812060537783,0.934394690872153,0.395557294186073,0.631358103036451,0.883445132669741,0.370296451617629,0.551150442022525,0.0344041555787409,0.981515171539699,0.598983136282534,0.949750016880297,0.526346957380965,0.702928718297641,0.289587843112332
"2569",0.592557609248169,0.943701593712071,0.720808701485349,0.767970081564634,0.665625122073362,0.645087953652164,0.856052979292121,0.0576274989746671,0.999434219973619,0.733519684424971,0.976091496221632,0.227711462422531,0.968175404696101,0.123459161742614
"2570",0.135190085596457,0.619043914804037,0.468606985081008,0.973149213664095,0.853288951983062,0.737935561081574,0.205544155648002,0.27137916097083,1,0.997336766786304,0.830429545575258,0.137437245769076,0.650897528825884,0.034239747980192
"2571",0.682156147278364,0.940369279472325,0.779617485071617,0.561175079326195,0.280197480329235,0.256357697084965,0.507140397793421,0.408192449703063,0.999434219973619,0.449890108718927,0.895961394823105,0.485290283666112,0.680007769336542,0.385559967100619
"2572",0.231402536090624,0.964330024142713,0.641074634845228,0.405512583623776,0.530638336685597,0.213832686522974,0.485359828678996,0.597551985010757,0.892522559696016,0.82900258244915,0.963078977238303,0.354604455619066,0.469282360761572,0.965823005745183
"2573",0.263955559685793,0.991353583126529,0.757367160330604,0.865701152884315,0.854651022894182,0.684567527348683,0.910366589324681,0.220737612374686,0.880832125374433,0.969879709624026,0.911056296752993,0.967720417947669,0.252547291692556,0.238066483546498
"2574",0.509271886401022,0.741698496853938,0.51737328543296,0.95851462074108,0.459243081446295,0.497855050945185,1,0.668377042872366,0.831349662780785,0.35547869721432,0.863444808905302,0.141295191217746,0.914909076890197,0.949435035575254
"2575",0.156896606245475,0.117804358606167,0.0840365274366464,0.401574816835902,0.987946328541045,0.77336444521249,0.313364456130821,0.231400390828419,0.999434219973619,0.476323155127762,0.991644905164635,0.602189982257542,0.548862269203932,0.365606157090246
"2576",0.824865156324037,0.519786465780213,0.45951011203147,0.380389872468685,0.461024546873662,0.870580181139786,0.0888645160562426,0.126294269472808,0.999434219973619,0.632424287923824,0.951900959380174,0.260051161542396,0.676425746424328,0.285478003693782
"2577",0.687328221628312,0.968822476593264,0.173362648682216,0.555265578609359,0.279014023099708,0.952321303977546,0.623712384175366,0.671337157497317,0.999434219973619,0.0743219307683422,0.275088775915084,0.160160583888978,0.754360213391211,0.997612084774272
"2578",0.875181797613262,0.964330024142713,0.618623637048123,0.445536056457686,0.583834024530045,0.398242140834148,0.0295276689248406,0.589818213154874,0.997878920542309,0.646968748295188,0.615685434441002,0.0792101558750223,0.116219589876154,0.00357083595757899
"2579",0.603594738415156,0.991817290945298,0.913835461419327,0.629992481195458,0.611342212033176,0.208919384557961,0.879178331385318,0.28856722484422,0.777330968668549,0.433310278628814,0.979188338980832,0.316816725228555,0.373761021837581,0.988204276953811
"2580",0.0624319697481664,0.928332489385232,0.00829666150334167,0.602774655093018,0.072236957059999,0.687268725071705,0.357765224448942,0.12136431006448,0.919566592597618,0.186610495057088,0.830429545575258,0.530144428302852,0.321846326004045,0.560649593859049
