"","GR.F","GR.M","TktDfGR.F","TktDfGR.M","TktDfWT.F","TktDfWT.M","TktOEGR.F","TktOEGR.M","TktOEWT.F","TktOEWT.M","WT.F","WT.M"
"FBgn0038373",5.4839495554283,257.041581780634,1.82903537325059,148.673045237333,3.01665714600107,185.197688752233,3.39365011585858,237.900498583261,3.31670198941387,227.345727280244,3.41925066522957,237.877444134829
"FBgn0038376",44.6389504749427,48.3243599031136,42.169471028338,48.0295470154424,40.2843107846633,50.6641626942521,42.4871097881558,50.2885528668675,40.7106544570911,49.9975096470969,38.4739433069067,49.7744843756805
"FBgn0038377",1.17755084617999,52.985608152388,0.570013455009441,29.4533399327833,0.411523299217075,32.8251478558267,0.799613608601389,48.1330867800424,0.395401392599717,40.7725922912774,0.396786437895016,39.2898505489892
"FBgn0038381",13.0880647475926,11.1579798182,13.6549409945851,14.3056990489539,15.1514598129848,14.1667528135004,13.2266117256991,10.6334276004947,16.483954216135,13.9523940001341,16.4461805958487,13.7854170020937
"FBgn0038385",20.7448289357243,18.2947138785045,20.3419469038815,24.5069002816261,21.6464116488439,18.5669404217397,28.0937559482149,25.6473832771511,21.7052884551493,16.9933521718149,25.9697204623001,19.9237132811845
"FBgn0038386",0.257617202684807,4.95216796213579,0.0222531550270231,2.30605976382308,0,2.97411144373489,0.0993432432367993,5.28603684215216,0.0889026266783096,4.53805704395735,0,4.51819376054406
"FBgn0038387",8.67470912171589,15.6548507790305,10.4674588074384,14.696365259353,9.83538985017523,16.6470522051222,8.12749245537972,15.7957208103796,9.00433762898846,14.785119375796,8.02099613216135,15.0018374650558
"FBgn0038388",44.9568204561534,38.0064531871642,47.0336761626837,42.0235629459443,43.6379430863117,40.5519852832349,37.988351351355,37.9734024508427,43.0515273964558,40.6840582067256,41.4270719225651,39.2935049481566
"FBgn0038389",8.53254718087176,12.1798244388371,6.59761406912108,10.1281933013787,7.01794323595366,11.2406213976884,7.39671642195109,12.367989085311,8.3792736427916,12.755957852169,7.62143398415474,12.7718593524601
"FBgn0038390",5.51870729831714,5.06368620027427,5.38928863483571,7.25382884454811,7.09567840981866,6.1759244238983,5.54704138207985,4.8798529961087,8.37810314406559,7.11141125224585,8.84484193944611,6.73102068464252
"FBgn0038391",12.4311156827057,8.20691233303169,12.905224091381,6.28783953054229,8.11049913601018,7.62273013838005,5.97047939318099,5.38685920259683,7.59082750549465,7.1767316770464,7.94081755977158,5.14853449576156
"FBgn0038395",5.10729884028709,4.98996193622497,6.28524202760124,5.83667463836029,4.38722109513384,4.54568543543668,5.07818426736457,5.95698795890116,2.53892033950495,3.39799852583177,3.14170547990574,3.52795537830158
"FBgn0038396",9.78229720079123,10.2245695677199,8.10162488808029,9.76895709970178,10.6527706169735,9.3050074580645,9.99021952879048,9.60686860983911,9.65047271137008,9.93406614443965,10.5549298904128,10.7652047406571
"FBgn0038397",0.587880860436061,0.913948755725983,0.904175224091697,1.81717443043467,0.549642037562085,1.8992155806631,0.483368531382784,0.780750592003905,0.359791771653998,0.72807705045099,0.428909842797474,1.06327890979479
"FBgn0038398",9.08611757974594,7.46164339768617,5.3576505044385,5.32430336924779,9.38730070812774,6.70537576925284,10.1619001982325,8.35143038470683,6.17334464667488,5.82760207966288,6.89488362828121,8.04913693960753
"FBgn0038400",68.3498903918507,71.8079989176365,79.6570573821307,77.5304976799819,81.0576959390603,86.87139395323,68.0230522182876,72.0353436160125,75.579159974195,78.6979983405781,59.2479679900652,79.5811551311842
"FBgn0038401",7.2395410728511,7.1407032264734,6.10142022793465,8.12924059347956,5.95982849186408,8.27702409008442,6.25232558785408,8.12830943345208,6.37500091742211,8.2042694907397,6.00864148459926,7.08309448501288
"FBgn0038402",1.24751361328464,1.30851283344609,1.31304281968727,2.12546036483264,1.16320878437663,1.12370505977574,1.20214045892703,1.65559839235051,1.77429089784144,1.58473125259147,1.76693286714072,0.96086880132711
"FBgn0038404",25.0365975617971,14.1605949422845,14.0914670109063,12.530315191231,23.7527259316602,15.5334486180729,18.4212548947818,13.8180600147452,29.2633757239271,12.7914402071631,26.8894738659403,15.6920103634858
"FBgn0038405",3.79116430387869,7.70597923064518,4.26307592017259,6.15301928226588,6.51973984926626,8.27505639047981,2.90306222527855,7.09368653236659,6.75930254296733,9.48327548774872,4.44806771769847,10.2575890190579
"FBgn0038407",54.4482147559663,30.9394882644321,48.6197478077757,28.9403571927976,56.5861392091697,42.1866694842322,52.5627447429919,28.7994055184811,53.1880907782976,33.0718159784767,42.5120113931233,29.5699740687016
"FBgn0038412",27.3105544538783,19.7932734065592,33.4812752624179,20.1649317134465,27.1122861277475,21.6571887372805,22.8829613511296,18.4062829052937,42.9289657468286,26.8831975298164,41.2292426912792,27.1079822306068
"FBgn0038414",1.14010941532934,1.14645455678171,2.45835599160766,1.22172708032611,0.923537150517018,1.23983372803063,0.817722197910369,1.1328952861707,1.04809305913127,1.36071504295105,0.64174559996445,0.690356618648611
"FBgn0038416",4.00552541846231,4.83015290071365,4.24019432303924,2.68756636103044,1.98448481042456,2.28567390719633,1.36488079470838,2.03434031505346,1.6398223483065,2.53322236443755,1.50234099567099,1.30625633484703
"FBgn0038418",7.75611732220161,8.7890948806898,6.77756051150951,10.5940712839224,8.83588809817942,9.23643231894357,8.70223912572074,9.0949382912075,7.82298084080543,9.92603296189922,10.0626984745143,9.78108226554454
"FBgn0038419",8.09532660649218,5.4032528399892,10.9340261556427,6.62498963654902,6.48494457882206,5.30091277888617,6.56314536919021,5.96627876659391,7.68823876222872,6.66974108610154,6.87617615558477,4.27828811690697
"FBgn0038420",36.073881957817,16.8017460153551,37.6061087837854,23.3951343160976,47.1214574416542,28.4009431302289,38.4396230594323,18.343914658099,37.7808162498835,20.2931293934171,32.241825843046,18.9553764773674
"FBgn0038421",1.80197857481276,2.92118370247137,1.38385412815272,2.29506669885721,1.33647690764308,2.07400258340296,2.27977438641584,2.99228923549489,1.39492140674698,2.40850671669038,1.2821033448731,2.686013234681
"FBgn0038422",0.993027379888588,2.12350457353024,1.07191634332309,2.92498294885979,1.50868268747778,3.01241893392703,1.18609696085854,3.13124643837133,1.1718237595755,2.53070659045785,1.40226983414816,2.23789520855628
"FBgn0038423",0.441693387649235,43.1665689802399,0.185390029626426,28.1975629748879,0.240025748336856,31.588699229195,0.479402618628296,39.8195743501584,0.265564414891342,35.4267291790872,0.396323819543085,35.5518063758675
"FBgn0038424",25.8570478706079,25.0569297944991,22.9483778412852,24.8898148675756,24.9158426643626,27.1875043108481,20.690508791199,23.76365479644,24.7455234091002,25.8574335132852,24.2157409090135,29.5637594355584
"FBgn0038425",7.5011838074786,6.71562569237715,6.99534050181595,6.96312339186257,6.27050712452104,7.41313698866295,7.21248305946112,5.68461390289102,6.58984781312914,7.45109543727412,6.64761137445212,7.28356437336364
"FBgn0038426",4.55820125468257,4.67405072282776,4.71440046908787,6.1097592061496,5.00822424597052,6.84731368486212,4.92417979485741,7.48256395756664,4.77270955829734,5.75641704763184,4.69071378800824,5.49512089924447
"FBgn0038427",33.5003936189306,34.8875661175503,33.6540638135226,40.0738784331547,33.7485437322468,40.3944601963925,35.6534337060445,37.8757673508086,32.5265808961819,37.0738653395488,34.1927093909148,34.1725830616587
"FBgn0038428",38.5556209451917,45.9453348843186,34.158706624385,45.6574249918704,35.2888346598736,49.8624924107014,37.2207939748209,51.1023385612994,36.4486074017275,45.9762460005656,38.6777294356542,44.5368528405624
"FBgn0038429",5.55033407191723,7.34076614136816,5.94595278341379,8.53398186244331,7.0928454940007,10.044383625136,4.63610465711496,7.06626049997253,5.75436104753798,8.03809129396445,5.36597064793095,7.79059930277967
"FBgn0038431",0.219728490507204,1.00534005417274,0.889286858474915,1.81224260630941,0.480051496673713,0.801916204806132,0.381116349058566,1.4258534156177,0.236842618389566,0.305555610339342,2.20925864214422,0.78026472465631
"FBgn0038432",12.7956898020189,11.1207832246482,13.6412564152513,14.2198069090979,13.841279428332,12.5127135436295,13.375849543543,11.7389872464542,14.3382367278646,10.4667771850325,12.4549825606827,10.3699501646625
"FBgn0038437",2.02036522133906,4.28068372492689,2.60410795424143,4.10383680227437,1.61023558299238,4.27600014233801,2.22415389566571,5.54039248031622,2.51074560108671,3.65544503570042,2.40590275699358,4.65377793485473
"FBgn0038438",30.9656885548759,40.7821858557219,30.4321667133503,36.1375119166721,34.9152936613959,40.1475191865606,28.495243526319,37.7093149815221,32.173788727389,40.0843566035099,30.2192935917414,38.1704967543516
"FBgn0038439",0.036994149523672,1.27782216544273,0.388182670528384,0.936994874270751,0.0344411559669415,0.797284534318832,0.0466316915740871,0.831852198842016,0.057474270673351,0.651243998270194,0.0610084813413924,0.757376163688249
"FBgn0038445",0.331158220405186,27.1375175495233,0.109668374400886,17.5317195014577,0.308908060270739,21.0148584913603,0.778489322005761,17.7891901560556,0.246768242630681,27.9456100682375,0.122016962682785,25.517660298283
"FBgn0038446",6.61779703218012,6.43792978135153,8.70279534671242,6.81304554645874,6.78252097582098,6.46603732662643,6.71725045916277,6.48130058623271,6.79304486284189,5.67998992126315,6.95265378115908,6.93548374334547
"FBgn0038447",1.54436137212794,0.879356985953922,1.08981155283763,0.566941596048786,1.64007325075515,0.912657467991816,1.49309125698731,1.20433661829416,1.33278488657727,0.553630324306891,2.28666150442239,0.790144039171777
"FBgn0038448",0.147529316767722,12.4069967313348,0.0385509638073333,6.10314335774728,0,7.2487642873403,0.120016654856171,11.4983097452594,0.190437437100917,9.76188374476181,0.061471099693324,9.81639315176613
"FBgn0038449",4.6348732416917,5.30773567437903,2.40180937303828,3.20462193176468,7.53951817813921,7.95380296749448,5.63548595861469,5.88849469554217,8.16093499631422,7.50567152612073,5.94855823996173,8.53713368547334
"FBgn0038450",0.292822226900617,1.61509732180555,0.601781201428546,1.21575383369592,1.95748005847975,2.55696473682825,0.686602796544016,0.973608881734816,0.480268854511504,1.26538970432256,0.365125651344491,1.72127384331934
"FBgn0038451",0.220623053161136,0.535678580329078,0.39060794240413,0.206983028453163,0.856779525446603,1.10929191836236,0.471470793119321,0.499670184007402,0.37404476101011,0.613228977029842,0.0912814128361226,0.488353904098216
"FBgn0038453",34.6346883770095,58.2831551595681,32.5315370371071,54.0807510581177,32.7462090644331,55.813912911177,36.8736654434133,57.7425536625202,37.5683772978108,62.8643741339555,38.8931381643137,58.3674293983137
"FBgn0038454",9.56391055426494,7.45147517545581,7.25687497189363,9.05587490376063,8.56779525446603,8.3382589903575,8.0056238351032,7.98572394670138,9.9472226308944,8.56962624983777,9.05860293331694,9.4138776457538
"FBgn0038455",14.8927270103671,11.1777869465235,12.3455301559761,7.66996648781019,6.95118561088325,5.96290913250976,12.12157610303,10.5602653075848,8.34778393144705,7.72765968986388,8.40370128087924,7.16329357488204
"FBgn0038458",0,8.17991033076548,0.0903928924972195,4.75112454393756,0.0344411559669415,5.65955378705051,0.167705320097327,7.67597450738634,0.0505864462294089,5.87568717126502,0.183025444024178,6.60761199963883
"FBgn0038460",11.6176916745119,8.54416166719338,16.8721194877273,10.8579924156803,15.3123339295476,11.2898373549416,9.99360396619011,7.67302107140134,12.6210888604025,7.30059177081254,19.6854414068983,10.0045601555441
"FBgn0038461",17.0196018670075,21.3185966786475,9.06817392242598,11.2821696904547,15.121360082419,13.7537006683096,16.3618004490954,16.9642015880625,20.5073850823794,27.205100860162,21.3612955998221,24.0741320622173
"FBgn0038462",22.9033305659647,22.2496714316861,12.4397242083588,14.1203767345145,13.1212021833214,15.0679911061741,13.6564741042443,15.020314306531,19.7311628827427,19.7209579733438,20.3763701496731,21.148343568544
"FBgn0038463",30.4620834640074,23.868089507239,29.3922252347867,21.7885337136066,25.4250235998446,28.6313588668512,25.0945054327984,22.6593123591725,26.4439225065228,25.2329912319667,31.376401525201,26.3849465320761
"FBgn0038465",99.3980655909861,48.6786777358657,102.581753082449,49.6961245310346,102.146242957911,63.6533875439635,86.0783147502807,37.6467343710784,84.2687152119495,46.513777108999,96.3147240842935,47.5397209246304
"FBgn0038466",5.47589849154291,3.88140934138726,11.493877416384,4.38394239853055,4.94996536835396,6.97689689489465,3.19089095843127,3.7884185022424,3.71363944279076,5.33714948119627,3.42480208545275,5.71288243195641
"FBgn0038467",47.0559638705219,33.1244147099419,45.8192609997441,37.3904656278648,83.3735041657157,50.3745083226606,59.3917530543621,33.9363021931356,68.0174996044765,39.4257385945013,92.725604027513,50.7130324978823
"FBgn0038468",2.94298255279604,1.95328319913337,2.32746799020187,1.49175442608367,2.87995486556503,2.58706244798155,3.17796952527033,1.69567749626838,4.32701027572931,1.95954160986096,1.00178244943769,1.05957248912127
"FBgn0038469",0.586986297782131,0.18179734058768,0.0415286369306898,0.0908992395281894,0,0,0.695460604763166,0.176561043386402,0.0191580902244503,0.0577242935427309,0.0610084813413924,0.125674214715799
"FBgn0038470",5.62298052698367,6.73800950353479,4.66642242621166,8.18186478423962,5.0739195276092,9.75742309159012,5.20858176582897,7.86623535963359,5.8895227553307,9.15680864403782,6.71370865766476,7.64073346386284
"FBgn0038471",13.0970103741318,13.1494771603327,10.4802350903926,13.6745222855987,10.9961198332112,14.8925284653264,11.8615272417609,13.7792872628224,12.9443433637568,14.5213594221096,14.6276943530243,15.6593067675401
"FBgn0038472",6.98639668343595,6.86870287757314,6.57584350232838,7.80655239524231,7.29772185741613,7.51905934155304,5.587986186436,6.71467384683977,7.50502038986574,6.38961465266106,7.8980539327747,8.11435048086838
"FBgn0038473",24.0429926999672,20.2652339940679,26.2694272901381,29.3217109975047,30.0653726789733,30.1198225688586,24.5385136511172,20.6845674366849,31.2033680781577,26.7845275311584,30.3091871495218,28.8915331836225
"FBgn0038474",7.60948256808782,7.8558465812112,8.85018827523893,9.95428764420507,8.05436494525711,10.5271197086194,7.887163884984,8.41601386692664,9.74168093964228,9.56813367212744,8.9356607339303,10.1551972976378
"FBgn0038475",27.5346255570407,19.9405036402038,25.4243037795096,21.255267198826,23.4991517815139,19.3075012583888,25.736648387208,19.9149933035698,26.5427953882304,18.6486440760634,39.474192303783,19.1688599156176
"FBgn0038476",89.2826908438676,92.3743021080539,85.5057610995122,123.773447564078,100.806841082776,114.938538352742,87.0915004221141,94.384248203367,119.726463342387,122.8000937181,140.428830613764,122.791454246052
"FBgn0038478",13.5409401684159,24.2309172265625,13.7333633915803,26.5767316897543,14.7648165788491,30.1492525968702,14.9193552619519,23.7235915834686,15.2122321021992,32.9050185082894,16.1677101738209,30.3382355688043
"FBgn0038479",0.587433579109096,1.18520033466274,0.797790624942275,1.07674881740452,0.342995101760436,2.35168734635513,0.772942471756632,1.66309352730527,0.572513487698556,1.76859067577183,0.305967643410825,1.61139573236169
"FBgn0038481",6.72296482350059,2.33363419374119,30.703655400116,4.07121407281811,11.3886909617858,21.8690699949356,7.14955493391667,4.64327720858445,8.38409337559415,13.6322023581686,3.1927962372374,14.6199696471703
"FBgn0038482",1.69323253287656,1.25846981791564,5.32330016080715,1.09449069814215,2.88987007092788,4.50101463850679,1.29746893331569,2.34539136358296,1.68412938351511,2.68418615730973,0.733489631152505,3.67347220270157
"FBgn0038484",6.54962339038333,3.50088229452443,11.2674298665967,8.51114488782313,6.02835668932071,14.4548221462179,7.89999665196956,5.20457764954179,8.54926342435024,11.3820084334751,11.5650394701853,9.45791932272269
"FBgn0038485",0.184076184964429,0.444008553340931,0.366974514987979,0.367877950402026,0.410106841308098,0.472834144673383,0.503246951248874,0.393312841040507,0.718470755834207,0.362322273724383,1.37523523111695,0.474023207365002
"FBgn0038486",0.293269508227582,17.3193732251964,0.10669070127753,12.6188282421554,0.375665685341157,14.9781336830587,0.215393985338483,15.2192493151471,0.177023706176821,13.7983458366701,0.0610084813413924,12.9747650688999
"FBgn0038488",26.7350672699828,97.2121462275234,23.0945755320737,73.8035125657944,24.3886018905412,86.7878804514992,23.8029763226025,98.9166133485294,24.830226099531,104.1213701847,29.0976045327615,95.1226257550712
"FBgn0038490",1.91161917940288,1.74114845442456,1.50165682155656,2.25163886438396,1.60988146851513,1.81944489995913,2.12515476920594,2.00593152283287,1.83700150967712,1.73506261474722,2.06966218208802,2.02230675881691
"FBgn0038491",15.2532755977375,14.3827499979143,13.3158220086584,12.7319612154944,13.9399994080287,12.6907421105074,13.7769079647288,13.8338898229537,15.1013727927838,13.0336572883431,15.0020723714074,12.7347552319928
"FBgn0038492",7.55159639681123,7.88912449362412,14.2498714863116,17.0430595368733,12.7533270164797,12.12873746693,16.2827689704853,6.35967684331189,15.7304058702193,12.4289961637738,21.6229090225611,10.5963651479857
"FBgn0038494",1.76364258130819,2.4759446167972,2.53971541948731,2.53563860372467,1.95110599788936,2.16437480533244,2.53149230857151,2.13297922236593,2.47324164548741,1.43258239091672,3.84631003461932,2.40970983245649
"FBgn0038498",5.25303903174695,4.45737525361377,6.88548270838456,8.22197328478196,5.44604406817792,5.17148553573374,5.51655994677348,5.94483410740627,6.1016397020395,3.38145341675158,6.12880797387431,3.73269591803048
"FBgn0038499",34.3806494249404,28.0184254916969,30.3018942211265,34.3954687471,32.7241619151697,31.8863165412023,34.0799918436363,28.6569157911338,35.3834039753743,29.0367555424517,39.4235070236898,29.3383708370087
"FBgn0038504",68.8000821247123,62.8498305439368,71.5552628748154,69.0768859875846,56.0202079056544,57.1678241802464,72.718198708356,62.3847847582074,62.6265364277663,56.2730846273167,81.5954884387001,62.0831830164378
"FBgn0038505",3.34320897765194,6.40897429898971,2.34735275344215,4.22921504249252,1.89036831893209,2.65640729257977,2.80083466629031,6.00587454142931,2.6180824820619,2.72229800560591,2.13344637354101,2.37196494371497
"FBgn0038507",0.808056632270231,1.31699690191902,3.47188201650764,2.41719152703089,2.88066309451952,1.47524676486008,1.38029357075008,1.24526041701637,2.28325087118492,1.60901719556348,1.0972274274412,2.17220324281315
"FBgn0038508",6.06064838269022,2.53911394221993,2.93912822669941,2.85751644183282,4.25724698976545,2.42630002306921,5.52839939235307,4.13218580381196,4.37201411328308,5.48405639069228,2.34304380224447,4.13661868054577
"FBgn0038509",171.562305394587,105.448684807628,82.5959710213983,76.6758267271962,185.194613664638,95.3152825589128,229.233584668833,114.643162967485,287.219307763653,186.604387871961,311.174661237362,168.319014864474
"FBgn0038511",10.7053618135752,7.13380411358813,11.3807435370064,11.6206498917892,12.2363555624983,12.053354573904,8.15704790797592,7.76945547812976,12.1579256549246,9.10194034870154,13.4796360479842,10.6540419535141
"FBgn0038512",0.255828077376945,1.49326710232348,0.0222531550270231,0.929816188242851,0.0340870414896971,0.990495948087354,0.118033698478927,1.26168520465716,0.0996097980992223,1.07099030870515,0.121091725978921,0.923625027562306
"FBgn0038515",46.0041557567029,111.220980099154,42.002420474921,82.1802514439806,46.6798344118714,93.0565955086131,42.5288832536131,112.992933626072,45.6536273259889,100.727387345009,41.7512844203204,104.49078509117
"FBgn0038516",0.95379682373009,0.518188757558837,0.658227374750419,0.272292538520012,0.889095994550076,0.31652768512859,0.827423853976454,0.711157761963154,0.591309659959217,0.554173978309985,0.947713243375274,0.447385322612254
"FBgn0038519",24.2828488501878,23.5599223820362,35.8294606533872,32.788924712835,32.1908091435608,37.3673452950353,26.8567595910323,25.4046663795065,27.726289362439,27.9643048507209,25.8192810415303,31.4159480545345
"FBgn0038523",53.5181238425654,40.9343541534048,67.9963656716851,128.426484439281,129.721243065167,67.3189843354677,132.532867324187,115.904333126306,139.399558971799,51.639543308893,267.647882765669,101.439412431272
"FBgn0038524",17.1801023422572,19.2603844919499,19.8512593758613,22.2829871135606,16.5195449607768,23.6841782314585,17.0999420194238,21.1862082968507,16.8501955117102,21.048218707198,15.9819090196851,19.5987662225119
"FBgn0038528",0.479134818499873,0.370739070088027,1.5143676758769,1.13486131058366,0.994190034837126,0.131224110050967,1.69085176075073,0.574527233746507,1.30556847318287,1.18735562481314,0.367901361456082,0.554610100545976
"FBgn0038530",9.98963201475787,3.64554463501989,7.01392395644541,4.10856420632304,3.34725824105795,0.898144491864733,3.14080174060621,1.28018695158572,3.96742595958915,4.45018126647156,9.30983601369427,4.26890378835235
"FBgn0038532",11.5735410237568,18.3158518967032,12.5589086356116,20.5947001693315,12.6738212702284,22.227275781153,10.5290775599665,18.7834101503395,12.3624429476249,22.1263893035253,14.6415729035823,17.1428792067756
"FBgn0038533",17.9574267635813,12.7169917694082,16.7586384819764,11.5694824043945,15.5246466969852,13.524939802601,14.0029295888435,12.7010797724604,17.3004103203692,14.3591155474639,19.5948253510333,14.3246083697306
"FBgn0038535",468.675637609122,323.094469169538,428.39446433998,347.381633630088,427.647588554012,312.237770579013,448.592352660128,294.22639642594,432.010534365642,256.984494565243,491.4184569675,306.873912134046
"FBgn0038536",6.21801788865118,5.89802265757265,6.67243804019181,6.83338626594067,6.5407246550979,7.32535619834754,6.03498192490794,5.006778521566,7.16955333198321,7.63015880148246,7.62606016767405,7.23219697533784
"FBgn0038539",0.624875009959734,40.5313674734457,0.107489401644644,23.4581254301791,0.240025748336856,27.6418463776379,0.212223064337277,38.4820334449891,0.203489250061223,29.5320150514545,0.152289894177515,36.1826530410098
"FBgn0038540",2.90733024725326,2.29125841231999,3.04803708151227,3.1629661157789,2.26426343188702,1.98959690107427,3.0198015915126,2.51060568744068,2.47028859052488,1.85425992019312,2.98710249396857,2.36950459956241
"FBgn0038541",3.27100980391246,2.42541336795636,2.76728547107973,2.16202482840004,3.082706542117,1.3347031816681,2.6365712951199,1.79932575140177,2.55949542391475,1.20776317157621,2.71048254534861,1.8210306187631
"FBgn0038542",7.51191855932577,6.11752771596105,6.16901757416192,5.54354184675159,3.7022932350447,4.88978706695945,3.44010196038213,5.57432573133311,6.55186287297423,5.02950012337432,5.00084499658645,4.23393349888462
"FBgn0038545",11.4706096390712,12.1648127132495,12.4653501124203,14.9022922759056,14.7005377551193,15.0747628502484,11.7835608304432,11.4301941522934,14.8701591111902,14.8110113381682,18.6533288848523,16.8469813448812
"FBgn0038546",27.2823757302795,32.1843488507135,26.0517271228497,35.4782604744854,29.7011307085782,37.1106028050156,26.8038583651505,33.4437498874146,31.7744135253623,36.4975870087222,31.2187629494195,35.6866530317175
"FBgn0038547",7.27072056512422,8.0638695600101,7.36850519070565,9.43135056251525,7.08576320445581,6.78190578074939,7.99852681142924,8.50076743823187,7.98944347573558,6.17274587985008,10.1287957577269,5.29272855581317
"FBgn0038548",7.79758428499493,5.94976624685845,5.71700245943224,6.94785756467129,7.22529840070981,6.48842020624138,7.55889007854504,7.09296937885853,8.45295294872687,5.81447351505885,8.24030854625537,6.12147459312566
"FBgn0038549",3.01205075724675,3.75640389916142,2.46365849135926,4.06347629062881,4.48877399064844,4.16387697635414,3.22784522669695,4.04136088084217,3.63613714579115,4.99602087166844,3.96462605048665,4.27141929364784
"FBgn0038550",0.0365468681967065,0.0810458645891834,0.0192754819036667,0.338007228651417,0,0.419404812170665,0,0.303502459790153,0.10806071690276,0.365211122723512,0.0912814128361226,0.309239750515881
"FBgn0038551",16.1718673972518,21.5300067037035,15.851166549709,20.5782195490821,18.158201753623,21.3964276914622,16.6061770671088,22.2812764418118,18.8200988324753,23.3304925334544,17.9203018720518,22.9403710332769
"FBgn0038552",25.7233842749761,24.3844849638133,28.705729555754,24.9894154183836,31.0123734366627,25.5023699000545,26.5947971758025,22.6134584566464,25.9469966125315,26.1816420712323,25.2928730087025,22.0757578336232
"FBgn0038558",0.147082035440757,11.8342576862543,0.0192754819036667,5.55338716414232,0.0340870414896971,5.96278289728157,0.18546979262928,10.308161632129,0,7.33636108317541,0,7.74531103778852
"FBgn0038564",8.45319150590083,6.61023197495931,6.05331256903653,6.59152915752894,6.94870680954253,6.75819379936522,6.52421719055922,6.1146648421853,7.28080995522047,6.90228424706725,8.08246723185467,6.41305277151487
"FBgn0038565",0.919486362168213,39.7345322220031,0.24757442084991,24.6283293048047,0.684573745611896,26.7130670658483,0.741297304583972,40.9087089977619,0.711640642642485,30.5947100207005,0.975673083110347,35.1999378224002
"FBgn0038567",0.367705088601892,22.7412889174643,0.115652891422,14.5189907593757,0.205938706847159,17.9430163898846,0.327216832771891,24.3741336302012,0.171698976092475,22.3206580875537,0.304579788355031,20.2607327997041
"FBgn0038569",37.9886321065085,55.1686327622044,29.5918914257737,48.0620146238297,30.3260291186646,51.5300626035907,33.4614221939216,54.7795758999003,35.3390969401658,54.2703802810343,36.5413046133825,54.1743556229547
"FBgn0038575",0.219728490507204,26.4509182979222,0.311327042033221,17.8261311372788,0.137056394913277,19.0094656511438,0.27860218482056,28.3598935108543,0.295010047320696,23.3999418682368,0.305505025058894,22.3528870384083
"FBgn0038576",14.0387306020338,25.032310843442,14.7094953688716,24.3474519622467,16.8955647605952,25.5284150752521,15.1202866867166,24.3296137432224,17.7318139295482,26.5810485461296,17.1891253326589,26.0293886309152
"FBgn0038577",56.0070760106552,56.9966646305664,40.0106241422124,49.0847339609751,40.4157013479407,43.6866453984854,52.9473903641879,54.3819075114763,48.5574597325746,44.5221387053086,53.5818409986794,52.9547027100967
"FBgn0038578",18.3076878804315,20.3695333079528,15.4865895972822,18.1278461964336,19.5656856600634,20.0371684938028,17.4450785484423,18.5524962621939,18.3221465931769,21.2403190580754,20.7401079459618,21.5091609291948
"FBgn0038581",2.9420879901421,13.3003203650014,3.50003071477277,13.0172764607672,3.28439587523722,15.8581639077939,3.09180969710826,13.5839219277907,4.0344489093205,15.5646881445017,4.63201839842651,12.5453017264604
"FBgn0038582",6.69759998847802,6.43370886821458,5.81995742945819,6.52628744008061,6.17037068691542,4.90111794225237,6.52070215278098,6.85255253048629,5.43042174820168,4.33035850475225,5.61046719164845,6.18843897702236
"FBgn0038583",8.60161538532248,18.4373798841872,8.33659036131716,16.5087104492684,10.0136155761231,16.278245253003,9.8401386442563,17.9332206842635,9.66201914122299,17.5335127735504,9.07731040601336,17.7235568323539
"FBgn0038584",14.8526018915546,13.1043639044481,13.3389513663711,14.1378380911176,15.7320018617413,15.3776158265127,13.9067326432719,12.3908839424612,15.0350056586968,15.8192707479803,14.6704579800212,14.6552038550149
"FBgn0038585",14.4741620511056,21.9522030042232,13.917021638065,20.3307962448368,17.062104708794,21.8493268508737,13.7149213992186,20.8496542192463,16.0926727331364,21.2615962498645,16.7625285816211,22.7299378497574
"FBgn0038586",9.96726794840959,9.80544697302991,9.39411239872227,9.57625167915787,9.49133240498305,9.37097386353858,9.7526446737676,10.0405102701695,9.27720949753977,9.09493854824667,10.0328881613715,10.2134764220339
"FBgn0038588",4.88980675641471,12.3926991638244,6.12106015351522,12.6016878128706,5.92963670962407,12.7368427388507,5.84916801550163,13.0378193772112,5.74696520495602,16.6259414904699,5.97189189617749,14.6851524025444
"FBgn0038590",5.36849429358763,7.81882835865886,5.72198115774583,7.54806075048429,6.85352797461834,7.10574153686708,6.62890320423693,7.15973094699003,7.11758893151395,6.93389007333346,6.94802759763976,7.22936721492111
"FBgn0038592",0.552675836220252,0.805067634508984,0.76709704878419,0.884450447657243,0.410815070262586,0.79791980101681,0.773335444627313,1.20029413935332,0.706315912558139,0.459035177191216,0.763762562647235,0.816769665892759
"FBgn0038593",14.2651683124455,15.1202578125492,14.3746224117454,14.9148117075875,15.52145966669,17.4032439155517,16.1147609060059,13.2261095533,17.5997327055856,14.5852016378773,18.6480373443619,16.1646079273002
"FBgn0038595",25.0128916514679,14.4246094050796,28.8299474609238,20.6154787754235,10.2099931920846,8.63952949946563,21.5776808037067,11.1243652285586,16.6531047392616,10.0058295487475,16.251386954407,10.1306301281567
"FBgn0038596",0.992580098561626,1.43868336228787,1.35319118422884,1.8106200153191,1.5079744585233,1.5055432505102,1.03858994464666,1.20200994363436,0.992963429997316,0.919385101033497,1.24859208491485,1.00837356390331
